Frequency (Hz),Magnitude
0.0,5.115789877681028e-13
1.0,5.388551138105217e-13
2.0,3.9843604369777327e-13
3.0,6.271601347774543e-13
4.0,5.891057499848123e-13
5.0,6.796249485603503e-13
6.0,3.2945670192124805e-13
7.0,1.2479156657302109e-12
8.0,2.660053423659727e-12
9.0,2.1547354643819223e-12
10.0,1.530265516009903e-12
11.0,5.617291924282679e-13
12.0,7.439037729126587e-13
13.0,7.788078470084606e-13
14.0,1.4049356981139795e-12
15.0,1.0352254253239446e-12
16.0,4.348092434361653e-12
17.0,1.6341773422522749e-12
18.0,1.0041812943170063e-12
19.0,3.2654390325600677e-13
20.0,6.804803025613388e-13
21.0,1.0840556251976574e-12
22.0,6.847671982047486e-13
23.0,4.673232772701118e-13
24.0,3.8770576257430797e-13
25.0,4.690042126841937e-13
26.0,9.732829404905796e-13
27.0,2.73992965229235e-13
28.0,4.097912283254981e-13
29.0,1.7464512934973728e-13
30.0,2.0070924252012276e-13
31.0,2.7993201340460026e-13
32.0,5.212384761378435e-13
33.0,1.606033714432439e-12
34.0,6.473350422977937e-13
35.0,4.284495298597068e-13
36.0,3.000111608155647e-13
37.0,6.647796385279304e-13
38.0,2.7138349822967345e-13
39.0,2.2597156642133321e-13
40.0,3.1654659641174594e-13
41.0,2.5621727198416546e-13
42.0,2.718775125385482e-13
43.0,2.7858697117281226e-13
44.0,1.8536485262239355e-13
45.0,5.859924026874355e-13
46.0,2.089610498275758e-13
47.0,3.687801152925989e-13
48.0,2.1939344809845216e-13
49.0,5.832076143772243e-13
50.0,9.710641344027956e-14
51.0,4.0384699096248153e-13
52.0,7.140311244483168e-13
53.0,3.932599898328268e-13
54.0,3.8292851880529536e-13
55.0,2.975217185406419e-13
56.0,1.7911911796823566e-13
57.0,9.386928464261556e-14
58.0,7.711144120923461e-14
59.0,4.612912286574899e-13
60.0,2.5813256297360093e-13
61.0,1.1539349852926166e-13
62.0,1.221306329156688e-13
63.0,2.7273409351179226e-13
64.0,9.781767219522704e-14
65.0,2.54615940475907e-13
66.0,2.382402142445926e-13
67.0,2.797102590337155e-13
68.0,5.050736896608966e-13
69.0,3.026745016225425e-13
70.0,2.969411660580215e-13
71.0,2.288417832941099e-13
72.0,1.0942679985882814e-13
73.0,5.153413151502531e-13
74.0,1.1142582935955238e-12
75.0,5.484288202560786e-13
76.0,3.09254894398345e-13
77.0,9.121612865654949e-13
78.0,2.553369769451456e-13
79.0,7.575739992896801e-13
80.0,8.387983190318768e-13
81.0,7.623843337301948e-13
82.0,3.6956126667796257e-13
83.0,1.9687140679080926e-12
84.0,2.8428807326179062e-12
85.0,1.5120853354849151e-12
86.0,1.687300570398265e-13
87.0,5.811378415128839e-13
88.0,1.2618830926888425e-13
89.0,2.4929788420789664e-13
90.0,5.001919192659122e-13
91.0,4.0959174970360916e-13
92.0,8.352733237673084e-13
93.0,8.774341449847269e-14
94.0,4.825202632191718e-13
95.0,6.050951797735092e-13
96.0,7.802375381062361e-14
97.0,4.774064442051338e-13
98.0,3.605454153526764e-13
99.0,9.434942673278682e-13
100.0,4.741700007411033e-13
101.0,3.63866467940778e-13
102.0,4.195976301164147e-13
103.0,8.042447300163344e-13
104.0,1.2317003337210368e-13
105.0,5.274691314206614e-13
106.0,5.851342389709989e-13
107.0,1.1398357208222317e-12
108.0,3.0425738465983646e-13
109.0,9.327833233779876e-13
110.0,1.112066074045471e-12
111.0,1.986501668235406e-12
112.0,4.578587467098481e-13
113.0,2.298898974007229e-12
114.0,3.2532985911849017e-12
115.0,8.728392679914111e-12
116.0,5.6876314921927395e-12
117.0,9.436341525948964e-12
118.0,4.235527724470477e-12
119.0,3.8876622017518264e-12
120.0,4.144006134896436e-13
121.0,1.5970733755202632e-12
122.0,1.1632131938512954e-12
123.0,1.6527994656951058e-12
124.0,3.804168271561271e-13
125.0,5.298789920857257e-13
126.0,7.720316471647313e-13
127.0,1.0238713101305546e-12
128.0,1.3670561611738153e-13
129.0,5.731426240710084e-13
130.0,8.321246240249649e-13
131.0,9.466234376636332e-13
132.0,7.205942781077354e-13
133.0,8.496623462143445e-13
134.0,3.4462850036406096e-13
135.0,4.4156266674002277e-13
136.0,2.5707807708016325e-13
137.0,5.128459433112587e-13
138.0,1.7181153283354159e-13
139.0,5.785757970920062e-13
140.0,1.5790086057179929e-13
141.0,5.042932721791401e-13
142.0,2.7932429678038614e-13
143.0,1.0455223526293096e-12
144.0,2.9162281505503897e-13
145.0,6.607388682635081e-13
146.0,3.1958147940432653e-13
147.0,9.224295858193307e-13
148.0,1.0951827052986881e-12
149.0,6.557924492223097e-13
150.0,1.6369937675368266e-12
151.0,1.4911710768285888e-12
152.0,5.881115027463557e-13
153.0,1.0041335657887438e-12
154.0,2.000177762885102e-13
155.0,7.114343626417572e-13
156.0,2.309765593960225e-13
157.0,7.025452047106119e-13
158.0,6.237317802867852e-13
159.0,3.8428414786081065e-13
160.0,3.5652202375479484e-13
161.0,3.5900954187332317e-13
162.0,3.9314764232640884e-13
163.0,3.814754312947671e-13
164.0,6.283525122619469e-13
165.0,6.226420283492885e-13
166.0,1.626757028031057e-12
167.0,5.069336374779141e-13
168.0,1.520037523022266e-12
169.0,6.18569298687891e-13
170.0,7.726635082201413e-14
171.0,4.096521283497998e-13
172.0,2.244535651132317e-13
173.0,3.7115398389764536e-13
174.0,4.4852049315654494e-13
175.0,2.31304074567059e-13
176.0,5.26654975953403e-13
177.0,5.377115635984848e-13
178.0,1.7529301038319054e-13
179.0,4.607953679382157e-13
180.0,3.074384589905894e-13
181.0,2.0477261790723596e-13
182.0,3.1850741893573764e-13
183.0,1.3401569029079188e-13
184.0,5.472882256685636e-13
185.0,2.2029550133711023e-13
186.0,5.178605984417507e-13
187.0,1.2157198370833646e-12
188.0,9.465714903569331e-13
189.0,2.7895304662288993e-13
190.0,3.976770137630585e-13
191.0,5.382070745986258e-13
192.0,5.505907079675802e-13
193.0,2.7567527811959823e-13
194.0,2.9888707575806754e-13
195.0,1.1297692943725173e-13
196.0,2.1617728712434923e-13
197.0,7.9165826474811e-14
198.0,3.478660367366619e-13
199.0,3.269051546399519e-13
200.0,4.148805946075592e-13
201.0,1.2791649343388495e-13
202.0,1.283077678996857e-13
203.0,1.50369342912267e-13
204.0,1.3174224555531377e-13
205.0,1.0129037861873334e-13
206.0,9.01171896810594e-14
207.0,1.797530286202113e-13
208.0,1.5551584620897221e-13
209.0,3.0859190280304074e-13
210.0,4.68233608756886e-13
211.0,9.993728147299033e-13
212.0,1.3899419881158145e-12
213.0,1.0997197141976538e-12
214.0,6.001474603253653e-13
215.0,2.435507186156852e-12
216.0,7.87337756033493e-13
217.0,1.928033952379435e-12
218.0,9.917844815519486e-13
219.0,3.070502827929215e-13
220.0,3.209539147846324e-13
221.0,5.169602910610845e-13
222.0,4.5240503673890624e-13
223.0,3.514768768742743e-13
224.0,3.6708712138097775e-13
225.0,1.0232356457859357e-13
226.0,4.0470882643894477e-13
227.0,1.4045515342779727e-13
228.0,2.5656848483894015e-13
229.0,9.582683769666011e-14
230.0,4.1046612139689657e-13
231.0,4.601268017721107e-14
232.0,1.373533742095691e-13
233.0,2.200658645470042e-13
234.0,3.521870142672096e-13
235.0,1.9676293261345637e-13
236.0,5.9914379206763e-14
237.0,4.1976388379176395e-13
238.0,2.7086321357623034e-13
239.0,2.2756514564257716e-13
240.0,2.7144389365524307e-13
241.0,2.1795048081285238e-13
242.0,1.275209495550965e-13
243.0,1.6408585952427126e-13
244.0,2.500487164224334e-13
245.0,6.854150616038261e-13
246.0,2.5176019305121766e-13
247.0,8.042559101549484e-13
248.0,3.9865213747320397e-13
249.0,8.555895978171584e-13
250.0,5.041249240595663e-13
251.0,4.967365151775682e-13
252.0,3.920734761676908e-13
253.0,2.1301498433588405e-13
254.0,1.870851562435361e-13
255.0,3.3826897607014214e-13
256.0,3.454246063952456e-13
257.0,3.2316379364406224e-13
258.0,1.6759543806804188e-13
259.0,1.9893399484847798e-13
260.0,3.0829314319978327e-13
261.0,1.1028773942893443e-13
262.0,1.5124311285448655e-13
263.0,2.763876728389406e-13
264.0,4.1214678554672277e-13
265.0,4.4081824279450287e-13
266.0,6.404240808684039e-13
267.0,8.686835541809905e-13
268.0,7.846430848996501e-13
269.0,1.6145387363981745e-13
270.0,3.74373058206211e-13
271.0,2.663486043479595e-13
272.0,3.113777486047827e-13
273.0,5.472857468505791e-13
274.0,9.101376703954643e-13
275.0,8.214668939001103e-13
276.0,4.670251564441323e-13
277.0,8.943729090030208e-13
278.0,1.561836676846584e-13
279.0,1.2097216795757684e-12
280.0,1.430198340060524e-12
281.0,3.4687544018014627e-12
282.0,2.7641957827032e-12
283.0,3.799363189054432e-12
284.0,3.668079150371958e-12
285.0,1.525671241344997e-12
286.0,2.391914887480104e-13
287.0,6.579815446947744e-13
288.0,1.1904336700143237e-13
289.0,9.321885789927785e-13
290.0,1.9887648445512784e-13
291.0,1.5059618720529266e-12
292.0,1.3860813173637768e-12
293.0,4.1155056084226197e-13
294.0,4.4800971033095473e-13
295.0,2.6682888529895044e-13
296.0,3.1532867491121346e-13
297.0,6.039432029581143e-13
298.0,2.5582721174041665e-13
299.0,5.036310174681036e-13
300.0,1.0495680668112833e-13
301.0,4.653500159308683e-13
302.0,2.391709099607073e-13
303.0,4.61588930599204e-13
304.0,4.840147500581516e-13
305.0,1.161555969922653e-12
306.0,8.260827447851e-13
307.0,2.4013446447465955e-12
308.0,4.8154094027926e-12
309.0,3.4015518469608112e-12
310.0,1.2841429880023025e-12
311.0,1.00839045430656e-12
312.0,5.852942048125535e-13
313.0,9.926303618365244e-13
314.0,1.5957276989689004e-13
315.0,2.1338040655624823e-12
316.0,2.815660683961407e-12
317.0,1.7172027763669715e-12
318.0,2.3495744992322375e-13
319.0,3.3634354542136375e-13
320.0,2.3021115859621394e-13
321.0,3.5811779463925756e-13
322.0,2.0076933082774076e-13
323.0,2.898547222215465e-13
324.0,7.06091137545347e-13
325.0,1.0146864374612236e-12
326.0,6.266802458649698e-13
327.0,4.4796186198787953e-13
328.0,4.587401782936715e-13
329.0,2.063617157166317e-13
330.0,3.4264863077805305e-13
331.0,3.6600079094759297e-13
332.0,2.419013681910512e-13
333.0,1.4043394751744428e-13
334.0,3.4538501407712385e-13
335.0,7.552856458524711e-14
336.0,4.1500017565629244e-13
337.0,1.2325996805615254e-13
338.0,4.341543654053864e-13
339.0,1.804111799617651e-13
340.0,5.465105720520956e-13
341.0,2.6860686683160086e-13
342.0,1.573273385936351e-13
343.0,3.228876803554673e-13
344.0,2.534832675598728e-13
345.0,1.5242671577131657e-13
346.0,3.241599998092261e-13
347.0,9.067478334337576e-14
348.0,4.041691191335099e-13
349.0,4.9800929119914617e-14
350.0,3.683287981543977e-13
351.0,1.9489352245948712e-13
352.0,6.957935754216283e-13
353.0,1.7078861718984006e-13
354.0,4.0580614307730603e-13
355.0,1.3669169086961578e-13
356.0,1.1378882526964176e-13
357.0,1.4266375759449918e-13
358.0,1.8342024768629357e-13
359.0,3.7437557741101226e-13
360.0,1.9708946355281093e-13
361.0,8.764675022369148e-14
362.0,7.922392359077764e-14
363.0,3.193924243409473e-13
364.0,3.718034404531817e-13
365.0,1.9452989587575264e-13
366.0,2.447338072343249e-13
367.0,2.0732637958279788e-13
368.0,4.569376742644325e-13
369.0,1.1058521171223013e-13
370.0,3.10933663022941e-13
371.0,3.7539907246032234e-13
372.0,3.3406487268158655e-13
373.0,4.856887264292555e-13
374.0,4.854656322238438e-13
375.0,6.039619593067349e-13
376.0,7.659501598394944e-13
377.0,1.872713852396393e-12
378.0,1.3701394994302811e-12
379.0,5.849934127262473e-13
380.0,3.875057335821873e-13
381.0,4.697774506551151e-13
382.0,9.085130376126132e-13
383.0,1.594896564683286e-12
384.0,4.472432667771666e-12
385.0,1.0367736560179659e-12
386.0,1.2920842371884495e-12
387.0,7.829856110231159e-13
388.0,3.094307419231865e-13
389.0,3.1400170752270966e-13
390.0,7.666072056540864e-13
391.0,3.8370589477818534e-13
392.0,3.1881178498513355e-13
393.0,1.5227552686851202e-13
394.0,4.541775168581719e-13
395.0,4.773812361221254e-13
396.0,6.905252415787955e-13
397.0,2.714117374663598e-13
398.0,5.52353302928157e-13
399.0,5.155851917504866e-13
400.0,7.510164489470798e-13
401.0,6.155615925347774e-13
402.0,8.030480310978254e-13
403.0,9.859234979097904e-13
404.0,2.4211015760596547e-13
405.0,1.222556656517125e-13
406.0,4.111715983636013e-13
407.0,1.1447840411981464e-12
408.0,1.3731019960027755e-12
409.0,1.6468590792598874e-12
410.0,9.84302896714861e-13
411.0,2.446557033769782e-13
412.0,8.164956209392481e-13
413.0,2.835596283122222e-13
414.0,3.2955905607407823e-13
415.0,4.1258348555138607e-13
416.0,5.572561321179636e-13
417.0,1.2250165740419764e-13
418.0,6.817932655750063e-13
419.0,6.653339922062728e-13
420.0,9.29311724049393e-13
421.0,2.604670120647736e-13
422.0,4.934966195833544e-13
423.0,7.261510545453844e-13
424.0,4.1056685048841803e-13
425.0,4.13125074785311e-13
426.0,6.46525771965562e-13
427.0,2.9973105386880564e-13
428.0,5.771103310338462e-13
429.0,3.5573128761353895e-13
430.0,7.751413788246919e-13
431.0,5.787576623117291e-13
432.0,4.885684065695284e-13
433.0,1.039774632524229e-12
434.0,7.077605458602707e-13
435.0,6.720149859185817e-13
436.0,8.698452353128283e-13
437.0,3.6415969097347816e-13
438.0,2.0437128608303487e-13
439.0,2.5271172286838e-13
440.0,6.563218189097604e-13
441.0,2.682104622138586e-13
442.0,6.155132793268055e-13
443.0,3.555059130721815e-13
444.0,1.7840102540744672e-13
445.0,1.5506305876145907e-13
446.0,3.67302063865141e-13
447.0,2.030557217955623e-13
448.0,1.3371441269329111e-12
449.0,8.328415580241564e-13
450.0,6.192328367962934e-13
451.0,1.5493320504615244e-12
452.0,5.486460230795143e-13
453.0,2.7985354279461254e-13
454.0,1.358309125689155e-13
455.0,9.153600456192792e-14
456.0,1.4026316357806224e-13
457.0,4.098620481692206e-13
458.0,1.6982608372345315e-13
459.0,2.0732908731733128e-13
460.0,1.2199009051492924e-13
461.0,2.409402081758439e-14
462.0,1.4642266984019312e-13
463.0,3.7178711632753824e-13
464.0,1.1745005442723639e-13
465.0,3.278587438309578e-13
466.0,8.445398229669536e-13
467.0,1.1935065638751165e-12
468.0,9.904240715395502e-13
469.0,1.1145589340921836e-13
470.0,7.244941988146348e-14
471.0,2.8672535224401203e-13
472.0,8.698201061501971e-13
473.0,1.197441920483665e-12
474.0,1.860436084840784e-13
475.0,4.1276868737343235e-13
476.0,6.079090870230272e-13
477.0,3.3331993779710713e-13
478.0,3.5441825941870736e-13
479.0,2.1077968295560036e-13
480.0,6.887796624395459e-13
481.0,1.788426568675128e-13
482.0,4.412128047273002e-13
483.0,1.2429588745633932e-13
484.0,4.3162714260870665e-13
485.0,1.4362227944136497e-13
486.0,4.93589870614424e-14
487.0,1.8312099887508233e-13
488.0,3.1032830886861707e-13
489.0,2.323975341468485e-13
490.0,5.567335306428333e-13
491.0,9.613721906607547e-13
492.0,4.508409774383234e-13
493.0,2.4990269078267193e-13
494.0,2.3782664167994744e-13
495.0,3.4822006855291013e-13
496.0,3.4658540160322917e-13
497.0,4.727571073386928e-13
498.0,5.142909100895443e-13
499.0,7.997985778939923e-14
500.0,1.7999376825466036e-13
501.0,1.3211995505695307e-13
502.0,2.6619946773017785e-13
503.0,2.815009041051843e-13
504.0,3.580557587013131e-13
505.0,4.588043334132164e-13
506.0,5.095302071663974e-13
507.0,2.2953775666933187e-13
508.0,4.208318577506667e-13
509.0,8.699531080417619e-14
510.0,5.46794416456265e-13
511.0,3.1248121020981036e-13
512.0,1.0544610351361498e-12
513.0,1.1330916969271177e-12
514.0,2.1330247900411777e-12
515.0,1.0616223546096894e-12
516.0,1.5247396034648193e-12
517.0,1.3148096609251197e-12
518.0,3.124589278089348e-13
519.0,2.9710186119106694e-13
520.0,6.360444647536851e-13
521.0,8.505090410399142e-13
522.0,3.0272906328175937e-13
523.0,2.953261904992561e-13
524.0,5.791786220438518e-13
525.0,3.950680453577062e-13
526.0,1.5397486345329105e-13
527.0,2.565028406286878e-13
528.0,1.62536029441601e-13
529.0,5.436630574924732e-13
530.0,1.9430205490182996e-13
531.0,1.787317306052671e-13
532.0,1.5329643366453634e-13
533.0,3.504530457768989e-13
534.0,2.491965477158141e-13
535.0,1.6029842200154536e-13
536.0,2.6706448503845655e-13
537.0,1.6678489900901799e-13
538.0,2.0557593736163536e-13
539.0,3.190861002445956e-13
540.0,1.4752929642623253e-14
541.0,2.3731770189935186e-13
542.0,1.5160096145421341e-13
543.0,3.547307602604417e-13
544.0,4.841052944614426e-13
545.0,5.425032532763238e-13
546.0,1.2173381894158367e-14
547.0,4.71944652561321e-13
548.0,9.84431913270726e-13
549.0,1.0390216235159262e-12
550.0,6.46636548092489e-13
551.0,1.9145552886714955e-13
552.0,3.1112478769155323e-13
553.0,4.699461161660678e-13
554.0,1.4414405411303319e-13
555.0,5.4406075490267e-13
556.0,2.8749434393183277e-13
557.0,4.4729372614359354e-13
558.0,3.618114094846009e-13
559.0,4.547473010149047e-13
560.0,5.160825028121476e-13
561.0,2.4113424578320397e-13
562.0,4.699805883930101e-13
563.0,2.997200936368663e-13
564.0,7.326019612500453e-13
565.0,3.4541578826027415e-13
566.0,1.7541671839001734e-12
567.0,6.74981821887909e-13
568.0,1.4320411914980706e-12
569.0,2.7346410307805757e-13
570.0,1.6728354551285123e-13
571.0,2.8445312250942395e-13
572.0,2.6896566743579644e-13
573.0,3.3544016554771e-13
574.0,4.851707269342088e-13
575.0,1.2690617090626492e-13
576.0,3.481370983656107e-13
577.0,2.1976714925746732e-13
578.0,4.604224519844077e-13
579.0,6.133147891790289e-14
580.0,1.8815469641349158e-13
581.0,8.404650672937288e-13
582.0,1.3516733533017019e-12
583.0,1.9747696374135054e-12
584.0,1.0803011509318202e-12
585.0,1.893756450126255e-12
586.0,1.4166227670836845e-12
587.0,5.576296671577116e-13
588.0,3.262826387801196e-13
589.0,4.535996361227197e-13
590.0,3.177074317577548e-13
591.0,7.445609669804542e-13
592.0,4.577673519709378e-13
593.0,3.383721167844667e-13
594.0,1.9956286171122025e-13
595.0,3.279898633246137e-13
596.0,1.236207081286961e-13
597.0,6.769228218243325e-14
598.0,3.057888139831547e-13
599.0,5.123677176352796e-13
600.0,1.4135211764699798e-13
601.0,3.05767229705739e-13
602.0,3.7840509087623273e-13
603.0,6.191786035063311e-13
604.0,7.663176684466087e-14
605.0,1.1891326104519496e-12
606.0,5.787925882508587e-13
607.0,3.0077580525629515e-12
608.0,6.222060063144544e-12
609.0,6.280998062323642e-12
610.0,3.0579962160878773e-12
611.0,1.4086904549644212e-12
612.0,6.940297143885475e-13
613.0,1.166855733106799e-12
614.0,3.22412918926623e-13
615.0,1.9568154519594567e-12
616.0,1.2559225823301436e-12
617.0,2.270944306217591e-12
618.0,1.2133081562122956e-12
619.0,6.925987149767511e-13
620.0,3.6769912403872534e-13
621.0,4.934236574560679e-13
622.0,4.603316684767815e-13
623.0,3.921296165578559e-13
624.0,3.410435215781786e-13
625.0,4.4329589385702057e-13
626.0,5.114613234550279e-13
627.0,2.772495882927681e-13
628.0,9.402421640279659e-14
629.0,3.22603978799773e-13
630.0,2.2615465910184442e-13
631.0,5.234280347590668e-13
632.0,5.267688342811881e-13
633.0,4.554527019227315e-13
634.0,3.7726262541506847e-13
635.0,4.38422132314808e-13
636.0,1.6416791633374667e-13
637.0,5.318952132864821e-13
638.0,2.811328773728298e-13
639.0,3.4425240624434514e-13
640.0,5.897681878189921e-13
641.0,3.626802424868322e-13
642.0,7.351841040851573e-14
643.0,3.488549002770826e-13
644.0,4.2781910052832145e-13
645.0,3.392044805875548e-13
646.0,2.3738585021442086e-13
647.0,4.881366341793196e-13
648.0,7.522244345838482e-14
649.0,5.270258836160998e-13
650.0,2.4714139659857273e-13
651.0,2.3568807104594306e-13
652.0,4.787618985320962e-13
653.0,4.960523728344851e-13
654.0,3.113359344231701e-13
655.0,5.688876808502024e-13
656.0,2.947667719790155e-13
657.0,2.967611759474375e-13
658.0,2.346381991213675e-13
659.0,4.0495424572679706e-13
660.0,4.594548122214653e-13
661.0,1.8520047584747224e-13
662.0,4.751147796074686e-13
663.0,2.9361243509887905e-13
664.0,6.820285587059372e-13
665.0,3.439427244701206e-13
666.0,6.656500948174686e-13
667.0,3.674605657371846e-13
668.0,3.994729568667272e-13
669.0,2.3319166116976795e-13
670.0,6.216155359470209e-13
671.0,2.418409585238663e-13
672.0,6.241386252254433e-13
673.0,1.7867564365349842e-13
674.0,5.591206833931701e-13
675.0,3.061725102868095e-13
676.0,1.2962358481805357e-13
677.0,8.637217951545084e-13
678.0,9.938126455845677e-13
679.0,3.0113724069453703e-13
680.0,2.2507178679380577e-12
681.0,1.4398852869325886e-12
682.0,1.0083161830370111e-12
683.0,2.5683002134088114e-12
684.0,2.7197819482263243e-12
685.0,1.0774871360840876e-12
686.0,5.726072692961854e-13
687.0,1.959482601286197e-13
688.0,2.0559858331482877e-13
689.0,2.1047229379638335e-13
690.0,4.560699699700196e-14
691.0,3.344808406173819e-13
692.0,1.3698482155776015e-13
693.0,2.0060981765332003e-13
694.0,2.1185993778798303e-13
695.0,4.311043000020189e-13
696.0,2.181463736503828e-13
697.0,2.737386358531223e-13
698.0,6.905566129285771e-14
699.0,7.216011619153415e-13
700.0,1.2893939672088605e-13
701.0,9.187511783240784e-13
702.0,3.6239022642657996e-13
703.0,1.0813753900657327e-12
704.0,5.579543831350714e-13
705.0,2.0159308414976306e-12
706.0,1.1766431061938082e-12
707.0,2.0389912358122586e-12
708.0,3.876915550575492e-12
709.0,2.982574430200725e-12
710.0,9.212963398409672e-13
711.0,6.514349731959673e-13
712.0,3.3748345227342136e-13
713.0,5.434765253514702e-13
714.0,1.1321731653621309e-13
715.0,2.1546521129264569e-13
716.0,1.447672472106161e-13
717.0,3.9567755422806543e-13
718.0,3.176969334731613e-13
719.0,2.6283026339263875e-13
720.0,3.7118104906355924e-13
721.0,3.6785499828161164e-13
722.0,4.4599172904665877e-13
723.0,8.271902518518558e-13
724.0,2.208574711270593e-13
725.0,2.6382496470898327e-13
726.0,6.246115122307697e-13
727.0,1.5094386023724935e-13
728.0,2.4495906680447657e-13
729.0,1.4470997401806445e-13
730.0,5.224029869490769e-13
731.0,2.6797461325029513e-13
732.0,1.6481346143999618e-13
733.0,3.415813785114811e-13
734.0,3.810464847744867e-13
735.0,3.8720670938155897e-13
736.0,2.846912307728486e-13
737.0,2.92761504599475e-13
738.0,3.3752110118376285e-13
739.0,3.2309826836520104e-13
740.0,2.7298197640049497e-13
741.0,3.6932469342054167e-13
742.0,9.168941650792607e-14
