Frequency (Hz),Magnitude (db)
0.0,-323.0577522109818
1.0,-121.16636587532737
2.0,-109.56093530866215
3.0,-103.26415721927827
4.0,-99.36016565056275
5.0,-96.98577918381147
6.0,-95.83764552574037
7.0,-95.9032316096153
8.0,-97.51765058458639
9.0,-102.07873574817329
10.0,-319.39749512708573
11.0,-100.33434192955063
12.0,-93.99304476225508
13.0,-90.5221543180746
14.0,-88.47254827005357
15.0,-87.43640190111213
16.0,-87.31062283081572
17.0,-88.18786988700361
18.0,-90.46495988108856
19.0,-95.57877711300762
20.0,-314.6956344552108
21.0,-94.70667928721865
22.0,-88.7163883993888
23.0,-85.5539394754854
24.0,-83.77766117833798
25.0,-82.98550581656058
26.0,-83.07893597559584
27.0,-84.15425467350377
28.0,-86.61123181998315
29.0,-91.88917207303312
30.0,-310.5553853770413
31.0,-91.3057138469014
32.0,-85.44302416450451
33.0,-82.39869783195643
34.0,-80.73208635201132
35.0,-80.04202154060151
36.0,-80.2307266080954
37.0,-81.39516589066591
38.0,-83.93568711560448
39.0,-89.29210211867766
40.0,-319.16292654127426
41.0,-88.8521223261607
42.0,-83.05518350639676
43.0,-80.0730463192748
44.0,-78.46534253600856
45.0,-77.83115543253753
46.0,-78.07293449608048
47.0,-79.28784824587096
48.0,-81.87642914191198
49.0,-87.27865657366874
50.0,-313.3823094713781
51.0,-86.924155722825
52.0,-81.16714898533968
53.0,-78.22323053438919
54.0,-76.65213849084749
55.0,-76.05305382156968
56.0,-76.32851591229553
57.0,-77.57577615215253
58.0,-80.19544351793684
59.0,-85.62756816192046
60.0,-320.2659060156631
61.0,-85.32955137741986
62.0,-79.59924875498841
63.0,-76.68108048504914
64.0,-75.13483360384255
65.0,-74.55973469201227
66.0,-74.85836572166389
67.0,-76.12801788856754
68.0,-78.76933741987568
69.0,-84.22240936405183
70.0,-314.18750089340347
71.0,-83.96430148190412
72.0,-78.2530200509984
73.0,-75.35328757510929
74.0,-73.8249166538775
75.0,-73.26715795635239
76.0,-73.58261617319451
77.0,-74.86860394483205
78.0,-77.52578775732444
79.0,-82.99427181311827
80.0,-311.88811790513085
81.0,-82.76570317724001
82.0,-77.0685823043115
83.0,-74.18262518481
84.0,-72.6676590520343
85.0,-72.1229484709791
86.0,-72.45111133638757
87.0,-73.74947284336966
88.0,-76.41871142266803
89.0,-81.89894264804187
90.0,-307.9399827906592
91.0,-81.69298837902396
92.0,-76.00675487284325
93.0,-73.13141791838066
94.0,-71.62681371765433
95.0,-71.09221540246897
96.0,-71.4302490547051
97.0,-72.73824769775533
98.0,-75.41689725110118
99.0,-80.90632045591859
100.0,-312.89247714151315
101.0,-80.71812032583907
102.0,-75.04046185485863
103.0,-72.17350672162566
104.0,-70.67709692344314
105.0,-70.150511153567
106.0,-70.496380833034
107.0,-71.81204411297252
108.0,-74.49819183962047
109.0,-79.99495148943248
110.0,-316.4158677602544
111.0,-79.82095710329918
112.0,-74.15017652487708
113.0,-71.28995475875216
114.0,-69.80013770801537
115.0,-69.28000782799461
116.0,-69.63220016458827
117.0,-70.95405636278093
118.0,-73.64627063737335
119.0,-79.14897371376784
120.0,-305.905987639684
121.0,-78.9865092442403
122.0,-73.32132110056503
123.0,-70.46658054617951
124.0,-68.98213620744615
125.0,-68.46727317065574
126.0,-68.82462902435219
127.0,-70.15154787131337
128.0,-72.84872630295209
129.0,-78.35629734298263
130.0,-294.1308670446137
131.0,-78.20328904260731
132.0,-72.54269333849416
133.0,-69.6924575036985
134.0,-68.2124321167159
135.0,-67.70190415445293
136.0,-68.06351303704272
137.0,-69.39460464197175
138.0,-72.09587728055558
139.0,-77.60746564386407
140.0,-309.4449302514067
141.0,-77.46226775651705
142.0,-71.80546823008189
143.0,-68.95895786909686
144.0,-67.48258868323293
145.0,-66.97564903849522
146.0,-67.34077970321381
147.0,-68.67532786383862
148.0,-71.37999310257129
149.0,-76.89491134475426
150.0,-315.5435672052463
151.0,-76.75618981236798
152.0,-71.10253905816704
153.0,-68.2591193426284
154.0,-66.78578374409835
155.0,-66.28182166728399
156.0,-66.64987489034397
157.0,-67.98729158153633
158.0,-70.69477227780128
159.0,-76.21245383299542
160.0,-310.06354338396795
161.0,-76.07910608081556
162.0,-70.42806752698941
163.0,-67.58721133510744
164.0,-66.11639139269104
165.0,-65.61489789190324
166.0,-65.98537337733134
167.0,-67.3251667631733
168.0,-70.0349793125554
169.0,-75.55494858628153
170.0,-316.0018742321081
171.0,-75.42604660220412
172.0,-69.77716742064752
173.0,-66.9384291127791
174.0,-65.46968618490325
175.0,-64.9702294318587
176.0,-65.34270198517386
177.0,-66.68445333075545
178.0,-69.39618528856522
179.0,-74.91803596177873
180.0,-322.48571589773144
181.0,-74.79278484968431
182.0,-69.14567615660364
183.0,-66.30867236104828
184.0,-64.8416284450653
185.0,-64.34383566696536
186.0,-64.71793760973044
187.0,-66.06128419906463
188.0,-68.77457768329393
189.0,-74.29795658289626
190.0,-310.6687554238883
191.0,-74.17566363870017
192.0,-68.52998566856189
193.0,-65.69438085929134
194.0,-64.2287045586073
195.0,-63.73224838087936
196.0,-64.1076562557478
197.0,-65.45227844643955
198.0,-68.16681752987061
199.0,-73.69141234626169
200.0,-312.31429795144425
201.0,-73.57146342507971
202.0,-67.92691415867905
203.0,-65.09240956614326
204.0,-63.627805273998916
205.0,-63.132393167655806
206.0,-63.50881744038543
207.0,-64.85442861155273
208.0,-67.5699295070051
209.0,-73.09545920882924
210.0,-305.25484917288804
211.0,-72.97730021144687
212.0,-67.33360643283771
213.0,-64.4999313006078
214.0,-63.03613064960673
215.0,-62.54149656726894
216.0,-62.91867344256837
217.0,-64.2650119845421
218.0,-66.98121520263558
219.0,-72.50742235662635
220.0,-308.1041359940492
221.0,-72.39054433383812
222.0,-66.74745440422808
223.0,-63.9143589038865
224.0,-62.45111381705406
225.0,-61.957011375185076
226.0,-62.33469610595007
227.0,-63.68151885180296
228.0,-66.39818275042495
229.0,-71.92482718471783
230.0,-309.71962399655024
231.0,-71.80875398903564
232.0,-66.16603182741596
233.0,-63.33328113726448
234.0,-61.870358001225334
235.0,-61.37655474437024
236.0,-61.754515983233134
237.0,-63.10159264444735
238.0,-65.81848794521223
239.0,-71.34534134337498
240.0,-309.54174403591696
241.0,-71.2296190373914
242.0,-65.58703892872802
243.0,-62.75440810753758
244.0,-61.29158270886806
245.0,-60.79785510574051
246.0,-61.1758699582719
247.0,-62.522978232304
248.0,-65.23988317988608
249.0,-70.76672428936646
250.0,-313.25849097246936
251.0,-70.65091170005775
252.0,-65.00825363621233
253.0,-62.175523003361675
