Frequency (Hz),Magnitude (db)
91.0,-98.05103735588561
92.0,-95.97256502801267
93.0,-93.6075182571661
94.0,-90.86138260941081
95.0,-87.58190546140776
96.0,-83.49736874092895
97.0,-78.03502501054336
98.0,-69.5111078566004
99.0,-6.007579442824444
100.0,3.4715788795918267e-14
101.0,-6.007579449936329
102.0,-69.51108656305561
103.0,-78.03493977551707
104.0,-83.4971555384628
105.0,-87.58147880525256
106.0,-90.86063544667438
107.0,-93.60632184907499
108.0,-95.97076876994036
109.0,-98.04846863308804
110.0,-99.90233682667795
111.0,-101.57647285308525
112.0,-103.10303049987787
113.0,-104.50619876851788
114.0,-105.80464452827583
115.0,-107.01308153754749
116.0,-108.1433172300222
117.0,-109.20497325362257
118.0,-110.20599513387549
119.0,-111.15302125528346
120.0,-112.0516551499046
121.0,-112.90667048153853
122.0,-113.72216735600202
123.0,-114.50169360099345
124.0,-115.2483397072854
125.0,-115.96481430434402
126.0,-116.65350465034425
127.0,-117.31652548520185
128.0,-117.95575905846496
129.0,-118.57288797851334
130.0,-119.16942249198988
131.0,-119.74672325563307
132.0,-120.30602036254764
133.0,-120.84842972275297
134.0,-121.37496648061932
135.0,-121.88655700709914
136.0,-122.38404888676938
137.0,-122.86821951455543
138.0,-123.3397838165759
139.0,-123.79940041331027
140.0,-124.24767790589277
141.0,-124.6851791755193
142.0,-125.11242641438139
143.0,-125.52990456536662
144.0,-125.93806495205243
145.0,-126.33732829142258
146.0,-126.72808730767237
147.0,-127.1107092831702
148.0,-127.48553813895349
149.0,-127.8528962610927
150.0,-128.21308662142548
151.0,-128.56639373368063
152.0,-128.91308571755778
153.0,-129.2534150254016
154.0,-129.58762006694707
155.0,-129.91592583425881
156.0,-130.23854520650605
157.0,-130.55567966614666
158.0,-130.86751992154038
159.0,-131.17424715989222
160.0,-131.47603301302237
161.0,-131.77304079918412
162.0,-132.06542568432417
163.0,-132.3533353195618
164.0,-132.63691038137554
165.0,-132.9162848978976
166.0,-133.19158675495427
167.0,-133.46293806025295
168.0,-133.7304552310584
169.0,-133.9942499145715
170.0,-134.25442847903716
171.0,-134.5110931588851
172.0,-134.7643413769063
173.0,-135.01426703610795
174.0,-135.26095969151768
175.0,-135.5045055397024
176.0,-135.74498726295815
177.0,-135.98248421885384
178.0,-136.21707266589436
179.0,-136.44882608606477
180.0,-136.67781491035103
181.0,-136.90410711055588
182.0,-137.12776802584136
