Time (s),Amplitude
0.5428125,-0.0005324894442870724
0.5428333333333333,-0.0006967909271997869
0.5428541666666666,-0.0008490570905950858
0.542875,-0.000986692199456816
0.5428958333333334,-0.001107352560045519
0.5429166666666666,-0.0012089864168717047
0.5429375,-0.0012898688303912339
0.5429583333333333,-0.001348630942648755
0.5429791666666667,-0.0013842831346339325
0.5429999999999999,-0.0013962316836084953
0.5430208333333333,-0.0013842886402472988
0.5430416666666666,-0.0013486747615136037
0.5430625,-0.0012900154537912694
0.5430833333333334,-0.0012093298005949066
0.5431041666666666,-0.0011080128670712612
0.543125,-0.0009878115884993082
0.5431458333333333,-0.0008507946592589413
0.5431666666666667,-0.0006993169411795431
0.5431874999999999,-0.0005359790034291219
0.5432083333333333,-0.00036358248877808196
0.5432291666666667,-0.00018508207226340534
0.54325,-3.5348356862976386e-06
0.5432708333333334,0.00017795207496934006
0.5432916666666666,0.00035627461289185024
0.5433125,0.0005283849057251222
0.5433333333333333,0.0006913433350666271
0.5433541666666667,0.0008423687306643032
0.5433749999999999,0.0009788858226221827
0.5433958333333333,0.0010985691420619486
0.5434166666666667,0.001199382622091291
0.5434375,0.0012796142249656857
0.5434583333333333,0.001337905006677079
0.5434791666666666,0.0013732721257491039
0.5435,0.0013851254067809584
0.5435208333333333,0.0013732771797408568
0.5435416666666667,0.0013379452311709098
0.5435625,0.001279748821162869
0.5435833333333333,0.0011996978387457554
0.5436041666666667,0.0010991752854226861
0.543625,0.0009799133903275383
0.5436458333333333,0.0008439637697599501
0.5436666666666666,0.0006936621445382926
0.5436875,0.0005315882220866581
0.5437083333333333,0.00036052143196267677
0.5437291666666666,0.0001833932741560687
0.54375,3.2370968648398352e-06
0.5437708333333333,-0.00017686383593465066
0.5437916666666667,-0.000353829098481737
0.5438125,-0.0005246337762247814
0.5438333333333333,-0.0006863601575525407
0.5438541666666666,-0.0008362475610201386
0.543875,-0.0009717394474081887
0.5438958333333334,-0.0010905270129806944
0.5439166666666666,-0.0011905885206607769
0.5439375,-0.0012702236992170595
0.5439583333333333,-0.001328082625710506
0.5439791666666667,-0.001363188600273749
0.5439999999999999,-0.0013749546260617717
0.5440208333333333,-0.0013631932163650972
0.5440416666666666,-0.0013281193649704258
0.5440625,-0.0012703466333557946
0.5440833333333334,-0.0011908764254264196
0.5441041666666666,-0.0010910806371443875
0.544125,-0.0009726779815973133
0.5441458333333333,-0.0008377043979853685
0.5441666666666667,-0.0006884780536495788
0.5441874999999999,-0.0005275595407843202
0.5442083333333333,-0.000357707950901297
0.5442291666666667,-0.00018183358053233762
0.54425,-2.9480784397059156e-06
0.5442708333333334,0.00017588711174485076
0.5442916666666666,0.0003516131311627366
0.5443125,0.0005212260117250532
0.5443333333333333,0.0006818280141843442
0.5443541666666667,0.0008306771211751011
0.5443749999999999,0.0009652338401265081
0.5443958333333333,0.0010832045174862697
0.5444166666666667,0.0011825804254289012
0.5444375,0.001261671955371329
0.5444583333333333,0.0013191373363871067
0.5444791666666666,0.0013540053903824353
0.5445,0.0013656919384011311
0.5445208333333333,0.0013540095809364597
0.5445416666666667,0.0013191706887836522
0.5445625,0.0012617835566325084
0.5445833333333333,0.001182841789234002
0.5446041666666667,0.0010837071048676475
0.544625,0.0009660858539118906
0.5446458333333333,0.000831999656989619
0.5446666666666666,0.0006837506680275338
0.5446875,0.0005238820589039509
0.5447083333333333,0.00035513440353947555
0.5447291666666666,0.00018039870965893317
0.54475,2.666902437530646e-06
0.5447708333333333,-0.0001750193915613686
0.5447916666666667,-0.00034962088403434494
0.5448125,-0.0005181525978992014
0.5448333333333333,-0.0006777348850339042
0.5448541666666666,-0.000825642617155227
0.544875,-0.0009593517095922289
0.5448958333333334,-0.001076582184074289
0.5449166666666666,-0.0011753370359467372
0.5449375,-0.001253936243453535
0.5449583333333333,-0.0013110453399700207
0.5449791666666667,-0.0013456980636218927
0.5449999999999999,-0.0013573126996731261
0.5450208333333333,-0.0013457018397200456
0.5450416666666666,-0.0013110753937264
0.5450625,-0.0012540368070599673
0.5450833333333334,-0.0011755725502079813
0.5451041666666666,-0.0010770350642552206
0.545125,-0.0009601194569698658
0.5451458333333333,-0.0008268343506382314
0.5451666666666667,-0.0006794673831299777
0.5451874999999999,-0.0005205459545041916
0.5452083333333333,-0.0003527938923795759
0.5452291666666667,-0.0001790847789755567
0.54525,-2.3927395472840216e-06
0.5452708333333333,0.00017425846563257397
0.5452916666666666,0.00034784717413442826
0.5453125,0.0005154054945504231
0.5453333333333333,0.0006740700363845021
0.5453541666666667,0.0008211308298116465
0.5453749999999999,0.0009540775997829826
0.5453958333333333,0.0010706426042925595
0.5454166666666667,0.0011688393063956585
0.5454375,0.0012469962202234636
0.5454583333333333,0.0013037853547288388
0.5454791666666666,0.0013382447713069273
0.5455,0.0013497948719989887
0.5455208333333333,0.0013382481428410031
0.5455416666666667,0.0013038121884923638
0.5455625,0.0012470860093187327
0.5455833333333333,0.0011690495873489522
0.5456041666666667,0.0010710469622809333
0.545625,0.0009547630896213702
0.5456458333333333,0.000822194879224296
0.5456666666666666,0.0006756169120073808
