Frequency (Hz),Magnitude
0.0,9.42184510703158e-13
1.0,3.4348180056075186e-13
2.0,1.7037394890925775e-13
3.0,5.010027584212195e-13
4.0,1.1219800140172282e-12
5.0,1.0359695487020646e-12
6.0,6.171660262597279e-13
7.0,1.5873061887955694e-13
8.0,1.7314972816106326e-13
9.0,4.758838701516276e-13
10.0,2.2427655908902756e-13
11.0,4.908204373808609e-13
12.0,4.561895149605718e-13
13.0,5.966483780101677e-13
14.0,4.336528886948221e-13
15.0,2.3041012150049953e-13
16.0,3.8850323411923944e-13
17.0,4.579935839456403e-13
18.0,2.2647899070051717e-13
19.0,1.3192749240154242e-12
20.0,1.8358675018326672e-12
21.0,1.1655454144562862e-12
22.0,3.899201950548565e-13
23.0,8.677892620350525e-13
24.0,4.338085297351469e-13
25.0,3.77263820571546e-13
26.0,5.5750894024805e-13
27.0,6.485180132130216e-13
28.0,4.850911316978227e-13
29.0,4.867000751749504e-13
30.0,1.6489440181500908e-13
31.0,7.535135070806624e-13
32.0,5.369205351540893e-13
33.0,7.369143549399369e-13
34.0,6.580354682837973e-13
35.0,5.150025066637757e-13
36.0,4.889604211196316e-13
37.0,6.953591071684325e-13
38.0,8.651929604779376e-13
39.0,9.305385199442153e-13
40.0,6.262609553657141e-13
41.0,4.4513522330291995e-13
42.0,3.6835533017135415e-13
43.0,6.060063237851955e-13
44.0,6.244717511419998e-13
45.0,1.1108124692758478e-12
46.0,7.987092264056847e-13
47.0,1.3157544768503136e-12
48.0,7.598423060932883e-13
49.0,3.1415730129475795e-12
50.0,3.4699330902575085e-12
51.0,6.71249867085352e-13
52.0,7.82075781776843e-13
53.0,3.913078388471231e-13
54.0,1.0575805190393235e-12
55.0,9.16900340827782e-13
56.0,8.677459703361933e-13
57.0,2.5789541125527046e-13
58.0,1.2145484935059085e-12
59.0,1.232188458741133e-12
60.0,8.988503143818723e-13
61.0,1.4391042158492818e-12
62.0,1.2657039622876658e-12
63.0,5.715798766042276e-13
64.0,1.3562260581742155e-12
65.0,1.1565502976737283e-12
66.0,1.4982591401690558e-12
67.0,1.5307700946999152e-12
68.0,1.6094324332931734e-12
69.0,1.6934699415387518e-12
70.0,1.9444934938680794e-12
71.0,1.6452906483531096e-12
