Frequency (Hz),Magnitude (db)
0.0,-318.0969575790032
1.0,-62.74992903163892
2.0,-57.16491306976359
3.0,-54.38965129966621
4.0,-52.98400201744955
5.0,-52.54725974149569
6.0,-52.98207126197109
7.0,-54.38578965990117
8.0,-57.15912028807402
9.0,-62.74220472148656
10.0,-312.6307086951352
11.0,-62.738339988927486
12.0,-57.151390564656886
13.0,-54.374194428885694
14.0,-52.96660974814011
15.0,-52.5279309109569
16.0,-52.960804577404886
17.0,-54.36258369811764
18.0,-57.13397349517278
19.0,-62.71511541251993
20.0,-310.1512534504898
21.0,-62.707360066846036
22.0,-57.11846228137274
23.0,-54.33931557118715
24.0,-52.929777969532026
25.0,-52.48914373117883
26.0,-52.92005938186232
27.0,-54.31987773729738
28.0,-57.08930388401438
29.0,-62.66847912975953
30.0,-310.16094824358856
31.0,-62.65678082883877
32.0,-57.06590648375286
33.0,-54.28477964069167
34.0,-52.87325819294822
35.0,-52.430636254468354
36.0,-52.85956020929423
37.0,-54.257382730493106
38.0,-57.024808761045016
39.0,-62.601979464100864
40.0,-307.48335194886715
41.0,-62.58625821475117
42.0,-56.993365169484264
43.0,-54.21021461075632
44.0,-52.79666428176404
45.0,-52.35200814514049
46.0,-52.77889243234901
47.0,-54.17466966261073
48.0,-56.94004462365784
49.0,-62.51515832207953
50.0,-311.9395112272655
51.0,-62.49530462450912
52.0,-56.90033581518138
53.0,-54.115102916225865
54.0,-52.69946350667888
55.0,-52.25271138338843
56.0,-52.67749261032832
57.0,-54.07115953748617
58.0,-56.83441678158279
59.0,-62.40740517634237
60.0,-302.4042611699922
61.0,-62.38327741035234
62.0,-56.78615948088815
63.0,-53.998769164200255
64.0,-52.58096385647935
65.0,-52.13203716956016
66.0,-52.55463498018692
67.0,-53.946109448838186
68.0,-56.707165000384414
69.0,-62.27794227429978
70.0,-317.8006520960849
71.0,-62.24936319237631
72.0,-56.65000466674131
73.0,-53.86036352331139
74.0,-52.44029695105339
75.0,-51.98909835177766
76.0,-52.409413389332535
77.0,-53.79859400835544
78.0,-56.557344414852636
79.0,-62.1258050263388
80.0,-313.9313612248361
81.0,-62.0925571635921
82.0,-56.49084605942156
83.0,-53.698839899618875
84.0,-52.27639563446444
85.0,-51.82280642347906
86.0,-52.240717684514465
87.0,-53.62748111242915
88.0,-56.38380065955506
89.0,-61.94981648574202
90.0,-322.02312589920314
91.0,-61.91163622341551
92.0,-56.30743696875972
93.0,-53.51292765992223
94.0,-52.08796496799053
95.0,-51.631841768640484
96.0,-52.04720319112432
97.0,-53.43140063680285
98.0,-56.185137759498396
99.0,-61.74855441542323
100.0,-319.19226845081926
101.0,-61.70512433387362
102.0,-56.09827379601573
103.0,-53.301095189330105
104.0,-51.87344485343694
105.0,-51.414615326540485
106.0,-51.82725139424399
107.0,-53.2087041079365
108.0,-55.95967676496375
109.0,-61.52030885837511
110.0,-318.2457802994117
111.0,-61.471247874264854
112.0,-55.86155023503129
113.0,-53.061502907133196
114.0,-51.63096183087219
115.0,-51.16921913729832
116.0,-51.578919196820834
117.0,-52.95741263736094
118.0,-55.705402324297324
119.0,-61.26302730998407
120.0,-319.16833426643956
121.0,-61.20787788958856
122.0,-55.595097994506595
123.0,-52.79194241801225
124.0,-51.35826661223354
125.0,-50.89336220972854
126.0,-51.29987307180238
127.0,-52.675149306353546
128.0,-55.41989324751033
129.0,-60.97424340481153
130.0,-315.392497586444
131.0,-60.91245484876566
132.0,-55.29630949990968
133.0,-52.48975709329486
134.0,-51.05265247514762
135.0,-50.58428665836681
136.0,-50.98730287042173
137.0,-52.35905057076461
138.0,-55.10023143003152
139.0,-60.650983278755184
140.0,-309.02831062422763
141.0,-60.58188962904427
142.0,-54.962036055163786
143.0,-52.15173731592134
144.0,-50.71084749347727
145.0,-50.238656818020715
146.0,-50.63780771506855
147.0,-52.005648822267474
148.0,-54.74288096795391
149.0,-60.289641119206586
150.0,-312.4887864331503
151.0,-60.21243155908127
152.0,-54.58845193322248
153.0,-51.773980478495396
154.0,-50.32887029692637
155.0,-49.85241061283784
156.0,-50.24724281928979
157.0,-51.610714493975244
158.0,-54.343525376833085
159.0,-59.88581131712975
160.0,-316.5556945259606
161.0,-59.79948986615067
162.0,-54.170870168242615
163.0,-51.35170090676305
164.0,-49.901833902597645
165.0,-49.42055706269528
166.0,-49.810510425192184
167.0,-51.1690401739405
168.0,-53.896844614695425
169.0,-59.43405812069162
170.0,-312.8537350947056
171.0,-59.33738770183864
172.0,-53.70348829473437
173.0,-50.87896697715116
174.0,-49.423673859928535
175.0,-48.936895087654754
176.0,-49.32126888175104
177.0,-50.674139552866876
178.0,-53.39620347483372
179.0,-58.9275930278955
180.0,-310.75576360389385
181.0,-58.819016108601865
182.0,-53.179029839994726
183.0,-50.34832959322927
184.0,-48.886763141522415
185.0,-48.39361421411331
186.0,-48.77151853607144
187.0,-50.11781783723787
188.0,-52.83320582255378
189.0,-58.35781211148039
190.0,-313.1290638335613
191.0,-58.235335154546874
192.0,-52.588226094180605
193.0,-49.750283682525236
194.0,-48.281352407863274
195.0,-47.78071259506654
196.0,-48.15099643987564
197.0,-49.48954201204697
198.0,-52.19703921952926
199.0,-57.71361374139485
200.0,-310.63595146128574
201.0,-57.57463376257203
202.0,-51.91904478584539
203.0,-49.072464129719215
204.0,-47.59473151379733
205.0,-47.085122303146406
206.0,-47.44626353288625
207.0,-48.77548790102223
208.0,-51.47347972168535
209.0,-56.98035884643143
210.0,-308.1044611626935
211.0,-56.8213934888685
212.0,-51.15550159161504
213.0,-48.29840209788415
214.0,-46.80992752887252
215.0,-46.2893457301056
216.0,-46.63927587787826
217.0,-47.95704245267715
218.0,-50.64332117167481
219.0,-56.138222887817236
220.0,-311.5734883455424
221.0,-55.95447164507583
222.0,-50.27575104294986
223.0,-47.40551802407051
224.0,-45.903593709385866
225.0,-45.369233970949495
226.0,-45.70504540179056
227.0,-47.00833924993701
228.0,-49.67977730839716
229.0,-55.15945576835943
230.0,-311.09953483799654
231.0,-54.94404758965155
232.0,-49.24885982912036
233.0,-46.361709977823644
234.0,-44.842399975503994
235.0,-44.29016540827789
236.0,-44.607591397629626
237.0,-45.89196644633974
238.0,-48.543928232388566
239.0,-54.00354735722437
240.0,-304.7604695320711
241.0,-53.74616088825178
242.0,-48.02899453112118
243.0,-45.11916344850206
244.0,-43.5764346581832
245.0,-43.000006470414064
246.0,-43.29242417465058
247.0,-44.55093366196141
248.0,-47.17612697147952
249.0,-52.608025764234256
250.0,-304.942084240936
251.0,-52.29212893088325
252.0,-46.544055231190725
253.0,-43.60212952808368
254.0,-42.02604805229556
255.0,-41.4149325729566
256.0,-41.671245485461526
257.0,-42.89214275834346
258.0,-45.47811871580568
259.0,-50.86908864539727
260.0,-302.69561616435465
261.0,-50.46572471893015
262.0,-44.67084717281239
263.0,-41.67987212164226
264.0,-40.05232821910794
265.0,-39.387152478390476
266.0,-39.58660308870721
267.0,-40.747609718692985
268.0,-43.27041520971464
269.0,-48.59465455786137
270.0,-299.67868041913147
271.0,-48.04585747617193
272.0,-42.171530131800246
273.0,-39.09603746580298
274.0,-37.37840093147116
275.0,-36.61697970222989
276.0,-36.71337062679297
277.0,-37.763742726743224
278.0,-40.16745931395071
279.0,-45.36313252250211
280.0,-297.9841631302184
281.0,-44.52377002013934
282.0,-38.4843587241591
283.0,-35.22801926602119
284.0,-33.31135271946192
285.0,-32.329765137753526
286.0,-32.181209158023194
287.0,-32.957298814366204
288.0,-35.05162037157119
289.0,-39.895334952180974
290.0,-292.00280602531996
291.0,-38.18177515968823
292.0,-31.58868280339241
293.0,-27.668724410845854
294.0,-24.939450031392152
295.0,-22.93456203628763
296.0,-21.44682114546058
297.0,-20.367581460257785
298.0,-19.635072522143815
299.0,-19.213711801060345
300.0,0.0
301.0,-19.24266479333167
302.0,-19.69297866753137
303.0,-20.45444108047179
304.0,-21.562634723077338
305.0,-23.079330214766113
306.0,-25.11317361509533
307.0,-27.871404365067608
308.0,-31.82032025438971
309.0,-38.4423713947183
310.0,-291.10332846613824
311.0,-40.21385326129251
312.0,-35.39910229295872
313.0,-33.33374627978047
314.0,-32.58662426048347
315.0,-32.764150131618244
316.0,-33.77471002050376
317.0,-35.7203514515076
318.0,-39.00566853293853
319.0,-45.07406035273321
320.0,-296.67651909717443
321.0,-45.97139325148652
322.0,-40.80471023935567
323.0,-38.42998739681104
324.0,-37.40861275197596
325.0,-37.341223155317834
326.0,-38.13164974772194
327.0,-39.87829584307164
328.0,-42.9828024306847
329.0,-48.886148220158404
330.0,-299.2665089830841
331.0,-49.49299641484573
332.0,-44.19779006114068
333.0,-41.704022741180054
334.0,-40.572059622575054
335.0,-40.40165802784129
336.0,-41.09588845241063
337.0,-42.75249287132439
338.0,-45.77253443585549
339.0,-51.59648465697225
340.0,-303.3521853944111
341.0,-52.05801307804806
342.0,-46.69613529843001
343.0,-44.139258313351405
344.0,-42.947467001015525
345.0,-42.72026720320828
346.0,-43.360503117629854
347.0,-44.96571251536587
348.0,-47.93677379402037
349.0,-53.713990889850535
350.0,-303.22499157317174
351.0,-54.088198646599245
352.0,-48.685467716429194
353.0,-46.08945076079213
354.0,-44.8601262870399
355.0,-44.596902424716774
356.0,-45.2025334517344
357.0,-46.774474247922726
358.0,-49.71352667263368
359.0,-55.459923877997824
360.0,-305.5703430408484
361.0,-55.77580124320473
362.0,-50.345442507853846
363.0,-47.72275130044196
364.0,-46.46765719113354
365.0,-46.17952267391527
366.0,-46.76105941833984
367.0,-48.30968247562523
368.0,-51.2261564327315
369.0,-56.95067952337499
370.0,-309.151460357545
371.0,-57.22479273103774
372.0,-51.77448431879618
373.0,-49.132428230164926
374.0,-47.858528449419886
375.0,-47.55212335945074
376.0,-48.11590188854572
377.0,-49.647257620429755
378.0,-52.546934860247354
379.0,-58.25511266469317
380.0,-304.7688682527555
381.0,-58.49781796910663
382.0,-53.032413469898145
383.0,-50.375645664427786
384.0,-49.08740387973484
385.0,-48.76701257913019
386.0,-49.317147463103424
387.0,-50.83518953684116
388.0,-53.72187113680957
389.0,-59.417359924323705
390.0,-310.83761443743913
391.0,-59.63556414718252
392.0,-54.15832736513976
393.0,-51.489993406590095
394.0,-50.19044260518649
395.0,-49.85899083257466
396.0,-50.398305577100416
397.0,-51.905759990561975
398.0,-54.7820788954085
399.0,-60.46742276013838
400.0,-311.01946445235745
401.0,-60.665963188262815
402.0,-55.17919460692984
403.0,-52.50152073777518
404.0,-51.19281609291252
405.0,-50.852390956222635
406.0,-51.38290745042824
407.0,-52.88173357291984
408.0,-55.74958919263036
409.0,-61.42663001574626
410.0,-306.4887392457351
411.0,-61.60902694360452
412.0,-56.1144092552354
413.0,-53.42902920998043
414.0,-52.11275738634783
415.0,-51.76490027809059
416.0,-52.288116354791605
417.0,-53.77977009155698
418.0,-56.640577960065315
419.0,-62.31069238877974
420.0,-311.1035990781137
421.0,-62.479588053995926
422.0,-56.978389493982384
423.0,-54.28653791795331
424.0,-52.96390115128307
425.0,-52.60978302657734
426.0,-53.1268394404498
427.0,-54.61243237957727
428.0,-57.46727590831462
429.0,-63.1315201256177
430.0,-314.52139592984884
431.0,-63.28894880555023
432.0,-57.78214917437876
433.0,-55.08478205543942
434.0,-53.75671328971194
435.0,-53.39724478658035
436.0,-53.9090305782505
437.0,-55.389430843587455
438.0,-58.23915789358149
