Frequency (Hz),Magnitude (db)
0.0,-307.0248169885423
1.0,-299.5799763891837
2.0,-303.19369996887906
3.0,-295.0695191713767
4.0,-306.1953174271077
5.0,-302.6589715077479
6.0,-297.1743594096599
7.0,-298.31704688229956
8.0,-293.40838044027737
9.0,-291.9982495525449
10.0,-74.89062903826836
11.0,-298.84479812294654
12.0,-297.20666951150196
13.0,-296.26059483333466
14.0,-310.8091013228526
15.0,-296.99176546740665
16.0,-303.36404282511785
17.0,-307.2521074569285
18.0,-293.4533864020664
19.0,-291.4652211955167
20.0,-65.85712274985164
21.0,-294.07357134148145
22.0,-292.3264398289262
23.0,-295.1841156802315
24.0,-299.0469931594539
25.0,-296.0261809598911
26.0,-296.80478781040745
27.0,-296.37244369646714
28.0,-298.70550290267397
29.0,-297.6999739689256
30.0,-65.34125175571647
31.0,-306.7208551566292
32.0,-300.0660512249714
33.0,-293.9801891088719
34.0,-293.1583075635549
35.0,-298.9807551020153
36.0,-302.6387447116571
37.0,-291.42711525803605
38.0,-291.6770881522334
39.0,-292.6361288186683
40.0,-305.4411854237661
41.0,-305.07667639206966
42.0,-300.0053676458792
43.0,-296.55943247934397
44.0,-293.6925914262088
45.0,-299.39251178073897
46.0,-300.0210177436913
47.0,-289.5540355008739
48.0,-288.92572094039446
49.0,-290.97939636654553
50.0,-60.89035567113703
51.0,-291.06862380665126
52.0,-292.1089815316015
53.0,-308.76439142651145
54.0,-294.26104173982696
55.0,-292.0220957253142
56.0,-298.09383422156867
57.0,-294.96489672305887
58.0,-291.15156514470993
59.0,-291.03206296971774
60.0,-56.2868470836559
61.0,-287.00987364359594
62.0,-287.5257258814311
63.0,-292.8240096440032
64.0,-293.1748673904673
65.0,-286.9266914828932
66.0,-290.70573438060507
67.0,-294.85922817921164
68.0,-299.34142853293736
69.0,-294.65801825981555
70.0,-57.946871395176196
71.0,-295.30595984231644
72.0,-290.82912429721785
73.0,-292.81572395559385
74.0,-294.12285720400297
75.0,-287.69839665855966
76.0,-291.36654180478763
77.0,-291.7701215092334
78.0,-294.24616436057136
79.0,-296.08988174679445
80.0,-302.85614017181024
81.0,-295.65224225482575
82.0,-294.4078241658038
83.0,-292.0058659201671
84.0,-291.5685801528003
85.0,-286.8399480048368
86.0,-290.556626667858
87.0,-286.85653543750976
88.0,-287.91839180591575
89.0,-293.9779388955984
90.0,-55.73600528713509
91.0,-295.60191436698176
92.0,-311.61380587003856
93.0,-296.3609833308176
94.0,-293.8634982970585
95.0,-289.5465942910298
96.0,-292.19361248972433
97.0,-286.8593442692587
98.0,-286.01106667146973
99.0,-297.24145003787294
100.0,-51.79390160599627
101.0,-292.1148508687346
102.0,-295.1931993881488
103.0,-300.59656493695445
104.0,-299.43842102753297
105.0,-296.61609920546437
106.0,-294.6811420803947
107.0,-288.28155903023196
108.0,-284.29669330678286
109.0,-301.22222681636083
110.0,-53.95790367615187
111.0,-287.9748743090586
112.0,-294.06859229496877
113.0,-292.8635038296733
114.0,-298.5975886157821
115.0,-302.4012866309928
116.0,-304.2075849555429
117.0,-303.59092030650373
118.0,-287.6917918639667
119.0,-288.55378939029913
120.0,-303.23299163680105
121.0,-294.0393087586592
122.0,-300.60870572855936
123.0,-293.7846622786949
124.0,-298.01273140685544
125.0,-298.77538172284244
126.0,-298.17887217874227
127.0,-301.71138011032656
128.0,-288.4871425884895
129.0,-286.03432479570165
130.0,-52.464584546585996
131.0,-297.1657513809365
132.0,-293.8438009961309
133.0,-293.9052684139065
134.0,-295.72171314250386
135.0,-304.83619184835914
136.0,-295.0320321372998
137.0,-299.09988953668324
138.0,-292.594492969091
139.0,-292.11201173308245
