Frequency (Hz),Magnitude (db)
0.0,-321.2741940251197
1.0,-53.206855829419986
2.0,-47.619522949516636
3.0,-44.84039793202428
4.0,-43.42933649336413
5.0,-42.98562953304949
6.0,-43.411919175833795
7.0,-44.80555278127336
8.0,-47.56722891292024
9.0,-53.13708127483938
10.0,-325.2486392534309
11.0,-53.101982682130995
12.0,-47.49701016046608
13.0,-44.70017069021472
14.0,-43.27130886572321
15.0,-42.809704286704246
16.0,-43.21798757574015
17.0,-44.593494362302046
18.0,-47.33691122538108
19.0,-52.88835960229026
20.0,-317.8396267699694
21.0,-52.81596823679315
22.0,-47.1920807144666
23.0,-44.376129035461595
24.0,-42.927943649980236
25.0,-42.446789532285784
26.0,-42.83528215782657
27.0,-44.19074144422443
28.0,-46.91383764795296
29.0,-52.44467522396593
30.0,-325.4800832403527
31.0,-52.33012028314312
32.0,-46.684642227978166
33.0,-43.84673423110377
34.0,-42.37620558572182
35.0,-41.87229906546356
36.0,-42.237606818300584
37.0,-43.569424217205714
38.0,-46.2683956586168
39.0,-51.77459831510041
40.0,-322.7365666117479
41.0,-51.60912611133091
42.0,-45.93730293070112
43.0,-43.0724137944883
44.0,-41.57423161555592
45.0,-41.04196047517622
46.0,-41.37815131319907
47.0,-42.680055553764625
48.0,-45.34827065494837
49.0,-50.82282358568037
50.0,-313.76149279762177
51.0,-50.59115276138076
52.0,-44.88466101970189
53.0,-41.98396980026384
54.0,-40.44878012929469
55.0,-39.87821847685832
56.0,-40.174751847164416
57.0,-41.43554072780883
58.0,-44.06108387459349
59.0,-49.491300921420525
60.0,-321.5891424080397
61.0,-49.165487985147855
62.0,-43.40892259746376
63.0,-40.45595620754338
64.0,-38.866121420106964
65.0,-38.23835912604909
66.0,-38.47493132076396
67.0,-39.672771409254636
68.0,-42.23212590112158
69.0,-47.59263339418132
70.0,-317.85031397715693
71.0,-47.11554411830142
72.0,-41.276663319714885
73.0,-38.23635011627083
74.0,-36.55362925321275
75.0,-35.826863138215444
76.0,-35.957651797862425
77.0,-37.04216737650893
78.0,-39.47977625495008
79.0,-44.709093583566606
80.0,-315.726296527402
81.0,-43.93628661687957
82.0,-37.929792516393206
83.0,-34.70613364454131
84.0,-32.82191384525167
85.0,-31.872541895966584
86.0,-31.75597311296011
87.0,-32.56382416542332
88.0,-34.68968391013571
89.0,-39.56471601944693
90.0,-308.29285407599707
91.0,-37.91313930159907
92.0,-31.350717387899792
93.0,-27.46121857411773
94.0,-24.762195261475263
95.0,-22.7873521359645
96.0,-21.32945219587244
97.0,-20.27985178527375
98.0,-19.57678265345727
99.0,-19.184664443994542
100.0,0.0
101.0,-19.271519103141376
102.0,-19.750496315020854
103.0,-20.540433137098667
104.0,-21.676914272984327
105.0,-23.22171232448361
106.0,-25.283475303839097
107.0,-28.069444575616682
108.0,-32.04591982453069
109.0,-38.695353029242526
110.0,-310.1420417114258
111.0,-40.521074470174256
112.0,-35.733184610605456
113.0,-33.694519609566605
114.0,-32.97392024061438
115.0,-33.17780211017731
116.0,-34.214553030968375
117.0,-36.18622218872197
118.0,-39.49740532953204
119.0,-45.59150315597559
120.0,-314.45511022814986
121.0,-46.539774255207156
122.0,-41.39832655424981
123.0,-39.04868520562954
124.0,-38.05223974258479
125.0,-38.0096284999674
126.0,-38.82468408268765
127.0,-40.5958112486642
128.0,-43.72465241160747
129.0,-49.652187686217644
130.0,-316.443012710775
131.0,-50.30698510656685
132.0,-45.035541210164894
133.0,-42.56539669149227
134.0,-41.456918031760814
135.0,-41.30986384972675
136.0,-42.02730592000191
137.0,-43.706987480038315
138.0,-46.74997292703829
139.0,-52.59673500169484
140.0,-315.0884929814919
141.0,-53.103495882578684
142.0,-47.7640410901067
143.0,-45.22945982550673
144.0,-44.05983811968893
145.0,-43.85468295250494
146.0,-44.51683964531708
147.0,-46.14384707871099
148.0,-49.13658474585779
149.0,-54.93535766487972
150.0,-318.2467209484587
151.0,-55.352319632344475
152.0,-49.97078918688804
153.0,-47.39585634544444
154.0,-46.187500631954904
155.0,-45.94513118012016
156.0,-46.571503259770196
157.0,-48.164072730612475
158.0,-51.1236424200208
159.0,-56.89044643648089
160.0,-320.9258593596235
161.0,-57.24680983124826
162.0,-51.83653217036547
163.0,-49.233815296165524
164.0,-47.99858967949952
165.0,-47.73021870441955
166.0,-48.331414920079766
167.0,-49.89959424699853
168.0,-52.835522131293345
169.0,-58.579397655842925
170.0,-319.38856471813165
171.0,-58.89191459905662
172.0,-53.46065913817604
173.0,-50.83755780732541
174.0,-49.58251539219595
175.0,-49.29487106795034
176.0,-49.87731454616734
177.0,-51.42724018499567
178.0,-54.34539305527196
179.0,-60.07195297077878
180.0,-322.73962260434973
181.0,-60.35114492519139
182.0,-54.90384643719924
183.0,-52.26509406831966
184.0,-50.99477786149892
185.0,-50.692222988059434
186.0,-51.260105848731634
187.0,-52.7958081412823
188.0,-55.70006288720168
189.0,-61.41303842538036
190.0,-321.68423271738243
191.0,-61.66595963738995
192.0,-56.20595441268981
193.0,-53.554768254085985
194.0,-52.272282137110096
195.0,-51.95781256843536
196.0,-52.514027664681265
197.0,-54.038301199270336
198.0,-56.931358609698904
199.0,-62.63336097303994
200.0,-318.2113269800029
