Frequency (Hz),Magnitude (db)
185.0,-53.87665808050649
186.0,-54.35393110977514
187.0,-55.800022561290604
188.0,-58.615640526201005
189.0,-64.24092928803717
190.0,-299.0796340100224
191.0,-64.32123487781223
192.0,-58.7762567234655
193.0,-56.04095940315629
194.0,-54.67520365611903
195.0,-54.278286419026216
196.0,-54.75285687627285
197.0,-56.19627047981027
198.0,-59.00923493079037
199.0,-64.63189413076026
200.0,-299.0848501887865
201.0,-64.70701096389362
202.0,-59.159472889044984
203.0,-56.42163814846291
204.0,-55.05336713649502
205.0,-54.653956451794315
206.0,-55.126054947432436
207.0,-56.567017750567274
208.0,-59.37755224392614
209.0,-64.99780201684365
210.0,-299.0753972227034
211.0,-65.068160368887
212.0,-59.51827264529258
213.0,-56.778107596835994
214.0,-55.407525334522624
215.0,-55.00582217902747
216.0,-55.47564671068136
217.0,-56.914353789014555
218.0,-59.72265053411961
219.0,-65.34068027757209
220.0,-299.0816937429786
221.0,-65.40665071971814
222.0,-59.85459462354575
223.0,-57.11227793679633
224.0,-55.73956053545228
225.0,-55.33573850940449
226.0,-55.80346021234256
227.0,-57.240080281204825
228.0,-60.04630561745006
229.0,-65.66227933788943
230.0,-299.08151814148573
231.0,-65.72418305132672
232.0,-60.170115838512956
233.0,-57.425802598916384
234.0,-56.0511030118538
235.0,-55.645312973935376
236.0,-56.11108064888135
237.0,-57.545760486900335
238.0,-60.35005920589135
239.0,-65.96411974220764
240.0,-299.0848501887865
241.0,-66.02223668007603
242.0,-60.46629552982261
243.0,-57.72012109380536
244.0,-56.34357288543217
245.0,-55.935946638132776
246.0,-56.399890355118636
247.0,-57.832758328706014
248.0,-60.63525712146371
249.0,-66.24752951692405
250.0,-299.0753768958624
251.0,-66.30210493017061
252.0,-60.744410102600035
253.0,-57.99649318744368
254.0,-56.618213557088595
255.0,-56.20886680616223
256.0,-56.67110080124807
257.0,-58.10226970016528
258.0,-60.903079933074
259.0,-66.51367415314503
260.0,-299.07444032005446
261.0,-66.56492385754146
262.0,-61.00558124566404
263.0,-58.25602642889223
264.0,-56.87611865890007
265.0,-56.46515341142033
266.0,-56.925778435925125
267.0,-58.35534777487133
268.0,-61.1545677447723
269.0,-66.7635808868347
270.0,-299.07632935925955
271.0,-66.81169555057917
272.0,-61.250798760259926
273.0,-58.49969851838794
274.0,-57.118253972621325
275.0,-56.705760496178016
276.0,-57.164865737488526
277.0,-58.592923639413826
278.0,-61.390640420290566
279.0,-66.99815852454155
280.0,-299.0848501887865
281.0,-67.04330718597939
282.0,-61.48093924433465
283.0,-58.72837562864083
284.0,-57.345475396364264
285.0,-56.93153383177828
286.0,-57.389198495593796
287.0,-58.81582324415521
288.0,-61.612114210464014
289.0,-67.21821375476802
290.0,-299.07816079225086
291.0,-67.26054672915546
292.0,-61.69678149767607
293.0,-58.94282752126705
294.0,-57.558543778720846
295.0,-57.14322547667987
296.0,-57.599520099248565
297.0,-59.02478142717168
298.0,-61.81971551884038
299.0,-67.42446466086433
300.0,-299.07988329349575
301.0,-67.46411595798159
302.0,-61.899019308947885
303.0,-59.14374010218446
304.0,-57.75813724746221
305.0,-57.34150588327833
306.0,-57.79649342645385
307.0,-59.220453591297144
308.0,-62.01409237059592
309.0,-67.61755198617509
310.0,-299.0759033565049
311.0,-67.65464133305292
312.0,-62.08827213462747
313.0,-59.33172591317711
314.0,-57.94486151758193
315.0,-57.526974026188604
316.0,-57.980710796395854
317.0,-59.40342548380595
318.0,-62.19582402320477
319.0,-67.79804857910855
320.0,-299.0848501887865
321.0,-67.83268312147189
322.0,-62.26509406695368
323.0,-59.50733294710613
324.0,-58.11925855679972
325.0,-57.700165920999666
326.0,-58.152702344341094
327.0,-59.57422143027087
328.0,-62.365429062017824
329.0,-67.96646735312963
330.0,-299.0811253084353
331.0,-67.99874309350437
332.0,-62.42998140271327
333.0,-59.67105209128208
334.0,-58.281813905919634
335.0,-57.861561823964124
336.0,-58.31294310295025
337.0,-59.73331129974254
338.0,-62.523372251497705
339.0,-68.12326802619319
340.0,-299.0791757438991
341.0,-68.15327104464585
342.0,-62.583379059649324
343.0,-59.82332344017402
344.0,-58.43296288975429
345.0,-58.01159234301078
346.0,-58.46185901521058
347.0,-59.88111642139362
348.0,-62.670070357328186
349.0,-68.26886285003269
350.0,-299.0797151388937
351.0,-68.29667034426508
352.0,-62.725686037209826
353.0,-59.96454166983399
354.0,-58.573095906763584
355.0,-58.15064364410239
356.0,-58.59983205898611
357.0,-60.018014628702964
358.0,-62.8058971116434
359.0,-68.40362149781615
360.0,-299.0848501887865
361.0,-68.42930267214183
362.0,-62.857260079483986
363.0,-60.095060628501244
364.0,-58.70256294856916
365.0,-58.27906190087714
366.0,-58.72720462797731
367.0,-60.144344572900366
368.0,-62.93118746010016
369.0,-68.5278752459651
370.0,-299.0789843856248
371.0,-68.551492073046
372.0,-62.97842166774909
373.0,-60.21519726814721
374.0,-58.821677471506966
375.0,-58.3971571071974
376.0,-58.844283286234784
377.0,-60.26040942039411
378.0,-63.04624120314947
379.0,-68.64192056018113
380.0,-299.07637334664537
381.0,-68.66352843493286
382.0,-63.089457446046644
383.0,-60.32523501827235
384.0,-58.930719719467675
385.0,-58.50520634984106
386.0,-58.95134199149257
387.0,-60.36648002752181
388.0,-63.15132612296467
389.0,-68.74602217529676
390.0,-299.0767294956884
391.0,-68.76567047681725
392.0,-63.190623164126805
393.0,-60.425426684609185
394.0,-59.02993957903385
395.0,-58.60345662073395
396.0,-59.04862486514447
397.0,-60.462797668906546
398.0,-63.246680670801055
399.0,-68.84041574224958
400.0,-299.0848501887865
401.0,-68.85814831676355
402.0,-63.28214620681726
403.0,-60.51599694043574
404.0,-59.11955903329158
405.0,-58.692127233803994
406.0,-59.13634857267362
407.0,-60.549576381984586
408.0,-63.332516276135166
409.0,-68.92531010233559
410.0,-299.08337611754615
411.0,-68.94116567784042
412.0,-63.3642277665448
413.0,-60.597144466128995
414.0,-59.199774268873284
415.0,-58.77141189996047
416.0,-59.21470436700836
417.0,-60.62700497916923
418.0,-63.409019328058314
419.0,-69.0008892382488
420.0,-299.0811796345832
421.0,-69.01490177965866
422.0,-63.43704470571414
423.0,-60.66904378276896
424.0,-59.270757481162704
425.0,-58.84148050426986
426.0,-59.283859838030175
427.0,-60.69524877004585
428.0,-63.47635287050784
429.0,-69.06731394268876
430.0,-299.0722203051246
431.0,-69.07951295473593
432.0,-63.500751147436965
433.0,-60.731846817547606
434.0,-59.33265841469434
435.0,-58.902480621649545
436.0,-59.34396040386034
437.0,-60.754451028543635
438.0,-63.53465804561058
439.0,-69.1247232381574
440.0,-299.0848501887865
441.0,-69.13513402202028
442.0,-63.55547982631882
443.0,-60.78568423207975
444.0,-59.38560566924241
445.0,-58.954538800984544
446.0,-59.39513057324908
447.0,-60.80473423383738
448.0,-63.58405531333206
449.0,-69.17323557558605
450.0,-299.08070433225413
451.0,-69.18187944414441
452.0,-63.601343225355116
453.0,-60.83066653915205
454.0,-59.42970779663164
455.0,-58.99776164220355
456.0,-59.437475003116006
457.0,-60.8462011085475
458.0,-63.624645470527675
459.0,-69.21294983442499
460.0,-299.08037258781013
461.0,-69.21984429013874
462.0,-63.63843452022046
463.0,-60.866885028761175
464.0,-59.465054208691306
465.0,-59.03223668631354
466.0,-59.471079370826565
467.0,-60.87893547341526
468.0,-63.65651048817008
469.0,-69.24394614257318
470.0,-299.0814892743637
471.0,-69.24910502120252
472.0,-63.666828348172544
473.0,-60.89441252028675
474.0,-59.491715912831395
475.0,-59.05803313450923
476.0,-59.4960110769614
477.0,-60.90300293385643
478.0,-63.67971418180811
479.0,-69.26628653086031
480.0,-299.0848501887865
481.0,-69.26972011357346
482.0,-63.68658141528012
483.0,-60.91330395418379
484.0,-59.50974608830262
485.0,-59.075202409100804
486.0,-59.512319791009475
487.0,-60.918451410514145
488.0,-63.694302727071346
489.0,-69.28001543359176
490.0,-299.08123886526175
491.0,-69.28173052941091
492.0,-63.69773295259833
493.0,-60.923596833528855
494.0,-59.51918051318853
495.0,-59.083778566025515
496.0,-59.52003784946975
497.0,-60.925311523018905
498.0,-63.70030502915371
499.0,-69.28516004381979
