Frequency (Hz),Magnitude (db)
0.0,-289.9550829196517
1.0,-53.499225983741795
2.0,-47.91180569555104
3.0,-45.132534997163944
4.0,-43.721269604379565
5.0,-43.277300415848536
6.0,-43.70326955520929
7.0,-45.09652438065786
8.0,-47.85776345413914
9.0,-53.42712047784116
10.0,-290.1776277899268
11.0,-53.39085635995792
12.0,-47.78521364636226
13.0,-44.98764569423976
14.0,-43.557997094838186
15.0,-43.09554744452533
16.0,-43.5029273622917
17.0,-44.87747247376812
18.0,-47.61986935385672
19.0,-53.1702394355218
20.0,-290.4973672546557
21.0,-53.09551652423969
22.0,-47.47037574145083
23.0,-44.653112469903284
24.0,-43.20355715421844
25.0,-42.7209747628336
26.0,-43.10798076511928
27.0,-44.46189507236825
28.0,-47.18338793447755
29.0,-52.71256379957747
30.0,-290.36919107913724
31.0,-52.59451030048076
32.0,-46.94719538306367
33.0,-44.10739212483343
34.0,-42.634909810917435
35.0,-42.12899120662425
36.0,-42.49222845134653
37.0,-43.821916909229984
38.0,-46.518700967631545
39.0,-52.02265778978762
40.0,-291.25549076288144
41.0,-51.852518524848
42.0,-46.1782740974558
43.0,-43.31090522332853
44.0,-41.810184804739535
45.0,-41.27531691212433
46.0,-41.6088524742348
47.0,-42.90804290386757
48.0,-45.57348564749623
49.0,-51.04520766219592
50.0,-290.7871831841858
51.0,-50.80769928174236
52.0,-45.09820087496014
53.0,-42.19444438199503
54.0,-40.65613081594691
55.0,-40.082386633506445
56.0,-40.37567882524701
57.0,-41.63316786487463
58.0,-44.25535249404908
59.0,-49.682152332265645
60.0,-289.075301300981
61.0,-49.349328846907554
62.0,-43.58917008865329
63.0,-40.6325515769964
64.0,-39.039005900969094
65.0,-38.40747393552048
66.0,-38.64021765984335
67.0,-39.83417046247855
68.0,-42.38957883630591
69.0,-47.746081362157604
70.0,-291.15869167819534
71.0,-47.26080553516579
72.0,-41.41774311740772
73.0,-38.3731893751075
74.0,-36.68616903522621
75.0,-35.95504448689353
76.0,-36.08141573788711
77.0,-37.16145491349502
78.0,-39.59452837518015
79.0,-44.81925125372668
80.0,-291.5912533558744
81.0,-44.03707820726573
82.0,-38.02581243656824
83.0,-34.79732278016992
84.0,-32.908213061080154
85.0,-31.953892035563292
86.0,-31.832314998440495
87.0,-32.63509859718606
88.0,-34.75583166659455
89.0,-39.62567785676511
90.0,-291.32876491519585
91.0,-37.9635514787789
92.0,-31.395765778229322
93.0,-27.500843842070815
94.0,-24.796338047919257
95.0,-22.815953057901407
96.0,-21.352451846163515
97.0,-20.29719073236871
98.0,-19.58840144112216
99.0,-19.19050359103804
