Frequency (Hz),Magnitude
0.0,3.0776835371748428
1.0,2.843702739859497
2.0,2.1771509727009093
3.0,1.178875059860684
4.0,2.012459504169836e-13
5.0,1.1808293891113482
6.0,2.1843775913677277
7.0,2.857880045423817
8.0,3.0981729354160334
9.0,2.8674078622740047
10.0,2.1989710734170287
11.0,1.1926883915312017
12.0,3.0096955956668273e-13
13.0,1.1987048018594664
14.0,2.2212187746784426
15.0,2.911055513535841
16.0,3.1612571171920543
17.0,2.9308702421031874
18.0,2.2515695307257055
19.0,1.2233700342470666
20.0,3.413070294955198e-13
21.0,1.2339398332226275
22.0,2.290656895612172
23.0,3.0075620184117953
24.0,3.272113280446873
25.0,3.0393388508741803
26.0,2.339333564859177
27.0,1.273502424621827
28.0,3.046622283559306e-13
29.0,1.2895601980942608
30.0,2.398720625939154
31.0,3.155876362740725
32.0,3.4405990043531824
33.0,3.2025845845583243
34.0,2.470277256208374
35.0,1.347729125835344
36.0,5.4129143620013415e-14
37.0,1.3708776131030682
38.0,2.555899554430318
39.0,3.370641830006378
40.0,3.6836458771354046
41.0,3.437316868644141
42.0,2.6580621163893676
43.0,1.4539493197616034
44.0,3.8343205811390155e-13
45.0,1.4869156372001826
46.0,2.7800241374970422
47.0,3.6767836003398866
48.0,4.0301345534738475
49.0,3.7721166324717155
50.0,2.9261358540118017
51.0,1.605775569403182
52.0,6.994916335621598e-13
53.0,1.6533785942975316
54.0,3.102306120062709
55.0,4.118210371556705
56.0,4.531294061810303
57.0,4.258060442287583
58.0,3.3167383010163416
59.0,1.8279410827085742
60.0,5.837207921002877e-13
61.0,1.8993428574474
62.0,3.5811319742539567
63.0,4.777961393320996
64.0,5.28513266425354
65.0,4.99406468181839
66.0,3.912733848738629
67.0,2.169631645227585
68.0,5.659612787301501e-13
69.0,2.2843662870168644
70.0,4.338030328531872
71.0,5.831834877181933
72.0,6.502893966056743
73.0,6.197417388738084
74.0,4.899849475834384
75.0,2.7434683227569403
76.0,9.098114851197565e-13
77.0,2.9513572622611504
78.0,5.672211445861298
79.0,7.72472331778261
80.0,8.735146351916871
81.0,8.45262467462095
82.0,6.794980407263364
83.0,3.8746135308176495
84.0,1.2687745220309124e-12
85.0,4.348681216968946
86.0,8.56792074392936
87.0,11.99817757423343
88.0,14.002392435141397
89.0,14.046289099125694
90.0,11.770489321898637
91.0,7.045182316365807
92.0,2.6308826114912513e-12
93.0,8.975369518991883
94.0,19.26079850797494
95.0,30.06285393719698
96.0,40.49333961725354
97.0,49.66045318800562
98.0,56.76213974919403
99.0,61.170866259647376
100.0,437.4999999999999
101.0,60.64413265500666
102.0,55.7887795378441
103.0,48.38851509504695
104.0,39.11632833988772
105.0,28.790334129593834
106.0,18.28654771116838
107.0,8.447912759273159
108.0,2.3666349105112966e-12
109.0,6.517242476398193
110.0,10.794453021209913
111.0,12.770269092645464
112.0,12.620327910134964
113.0,10.720401071344451
114.0,7.5891953027007
115.0,3.8185577905211376
116.0,1.3814873681915336e-12
117.0,3.343514482303634
118.0,5.81264897957829
119.0,7.167779177832301
120.0,7.34287624672844
121.0,6.436911932999377
122.0,4.685339323859894
123.0,2.416571144389007
124.0,3.6069041000025144e-13
125.0,2.207194655014734
126.0,3.9074792157998703
127.0,4.898827664254981
128.0,5.095062923336677
129.0,4.529010298033874
130.0,3.339176590946691
131.0,1.7428279589393505
132.0,6.930660919611927e-13
133.0,1.6260635606575282
134.0,2.9063778807723932
135.0,3.676532884084774
136.0,3.856068202332656
137.0,3.454838210859208
138.0,2.56621565433324
139.0,1.3488235927693684
140.0,5.218063466183542e-13
141.0,1.2748071172627786
142.0,2.2921576542041415
143.0,2.9159912817707947
144.0,3.074876043720999
145.0,2.769073113304572
146.0,2.0669041992275075
147.0,1.0914574124204988
148.0,6.004826086280123e-13
149.0,1.0405972268426675
150.0,1.8786948647837547
151.0,2.3993775754005475
152.0,2.5396403163500194
153.0,2.2953402172525545
154.0,1.7192566638985245
155.0,0.9109155772645259
156.0,1.273488651335563e-13
157.0,0.8739740285018064
158.0,1.5826012779604497
159.0,2.0270675433213756
160.0,2.1515605376479456
161.0,1.9498435740780489
162.0,1.4642878931620837
163.0,0.7777868212376111
164.0,6.937387262486106e-14
165.0,0.7498466337565763
166.0,1.360954111246032
167.0,1.7470625867575722
168.0,1.8583764819354032
169.0,1.687690116710845
170.0,1.2700077033698454
171.0,0.6759315320636775
172.0,1.4486045844117348e-13
173.0,0.6541377530600718
174.0,1.189418346335944
175.0,1.5295837699738934
176.0,1.6298674380639333
177.0,1.4826751424560651
178.0,1.1175734490606783
179.0,0.5957599127209601
180.0,1.1822186602806487e-13
181.0,0.5783430069159666
182.0,1.0531761839588072
183.0,1.3563593321742384
184.0,1.4473527953326364
185.0,1.3184838560933994
186.0,0.9951719813837819
187.0,0.5312190517191941
188.0,1.9969605738201723e-13
189.0,0.5170248268523118
190.0,0.9426946313345707
191.0,1.2155633826575356
192.0,1.2986712521648922
193.0,1.1844346464604747
194.0,0.8950261514448383
195.0,0.4783025446266546
196.0,2.2051690846226783e-13
197.0,0.4665467007809063
198.0,0.8515664875796161
199.0,1.0992090405210173
200.0,1.1755705045851172
201.0,1.0732458062232453
202.0,0.8118103475048278
203.0,0.43425483314906915
204.0,3.8302287319292466e-13
205.0,0.4243862097886047
206.0,0.7753292830971928
207.0,1.0017113694365742
208.0,1.0722574523454846
209.0,0.9797860532052508
210.0,0.7417576848042224
211.0,0.39711974500811037
212.0,4.967517596942428e-13
213.0,0.38873999511556784
214.0,0.7107817272163709
215.0,0.9190504085982883
216.0,0.984548610667002
217.0,0.9003379185586915
218.0,0.6821305652534873
219.0,0.36547123645010315
220.0,2.8780114341417956e-13
221.0,0.3582855272799043
222.0,0.655569264263243
223.0,0.8482610407459666
224.0,0.9093496203900054
225.0,0.8321441958597198
226.0,0.6308930785414656
227.0,0.33824598002474976
228.0,3.5302981400750744e-13
229.0,0.33203159324473785
230.0,0.6079227877002489
231.0,0.7871099468703051
232.0,0.844324203739995
233.0,0.7731182360725666
234.0,0.5865008697271052
235.0,0.31463553849765513
236.0,5.181294803410023e-13
237.0,0.30922122589669643
238.0,0.5664883408493654
239.0,0.7338842488207543
240.0,0.7876767604817605
241.0,0.721652990734676
242.0,0.5477621306317184
243.0,0.294014781120884
244.0,1.3207948248890308e-13
245.0,0.28926681349795225
246.0,0.5302128895689665
247.0,0.6872492721997722
248.0,0.7380055846223319
249.0,0.6764916713404746
250.0,0.5137431483729414
251.0,0.2758930941660795
252.0,1.1847002336220628e-13
253.0,0.27170560404919114
254.0,0.4982657649360481
255.0,0.6461504416930606
256.0,0.694201334567728
257.0,0.6366380327441723
258.0,0.4837026079315907
259.0,0.25988035192252656
260.0,1.6554621270225517e-13
261.0,0.25616850537556246
262.0,0.4699834361060232
263.0,0.609744134769454
264.0,0.6553752917536995
265.0,0.6012928211388412
266.0,0.4570449402001231
267.0,0.24566269415438102
268.0,2.4404910153953073e-13
269.0,0.24235777114001078
270.0,0.44482992067550203
271.0,0.5773480008967232
272.0,0.6208076992727466
273.0,0.569807908281219
274.0,0.4332865793582933
275.0,0.23298496848001088
276.0,1.9218367802833672e-13
277.0,0.23003075812975163
278.0,0.4223679070405294
279.0,0.5484046490716757
280.0,0.5899099255855242
281.0,0.5416526329744066
282.0,0.4120311522581154
283.0,0.22163779540333714
284.0,2.2382312843483996e-13
285.0,0.21898791445318874
286.0,0.40223735898912627
287.0,0.5224546944357994
288.0,0.5621963290165601
289.0,0.5163887272820543
290.0,0.39295096309899696
291.0,0.2114478984852209
292.0,1.2774771320445155e-13
293.0,0.2090637689727516
294.0,0.3841394390305839
295.0,0.49911647155788313
296.0,0.5372630464622977
297.0,0.4936513827301257
298.0,0.3757729896176504
299.0,0.202270779100176
300.0,2.843777533550952e-14
301.0,0.2001200841751737
302.0,0.36782427302233733
303.0,0.4780705715858309
304.0,0.5147718016277546
305.0,0.47313477571493257
306.0,0.36026816174754167
307.0,0.19398510011160922
308.0,3.975257260672338e-13
309.0,0.19204059149979674
310.0,0.3530815294176805
311.0,0.4590479200286609
312.0,0.4944374037637961
313.0,0.45458087693920624
314.0,0.34624306170296715
315.0,0.18648833226391853
316.0,8.991106590066954e-13
317.0,0.18472689971988338
318.0,0.33973308825384413
319.0,0.44182048744735497
320.0,0.47601799502166386
321.0,0.4377707105032009
322.0,0.33353343301459254
323.0,0.17969334531769068
324.0,7.933409244967621e-13
325.0,0.17809528359002588
326.0,0.32762728059881707
327.0,0.42619398166228323
328.0,0.4593073693657967
329.0,0.4225174618479591
330.0,0.3219990567870219
331.0,0.17352571422477128
332.0,5.086855656612983e-13
333.0,0.17207414055566062
334.0,0.3166343214546461
335.0,0.41200204781071
336.0,0.4441288699611184
337.0,0.4086609963221251
338.0,0.3115196724339218
339.0,0.16792157225285423
340.0,3.7621379921489684e-13
341.0,0.16660195977991119
342.0,0.3066426590739351
343.0,0.39910162764952795
344.0,0.4303305015483549
345.0,0.3960634648665855
346.0,0.3019917043695789
347.0,0.1628258866635034
348.0,1.416554643805878e-12
349.0,0.16162568789454837
350.0,0.2975560346994201
351.0,0.38736921859490947
352.0,0.41778098694932403
353.0,0.3846057554123175
354.0,0.29332561634684146
355.0,0.15819106382882936
356.0,3.8588565953217765e-13
357.0,0.15709940474420922
358.0,0.28929109804240943
359.0,0.37669783733611545
360.0,0.4063665636857876
361.0,0.374184607954089
362.0,0.28544375889987933
363.0,0.15397581341568142
364.0,3.1685889219158177e-13
365.0,0.15298324341320335
366.0,0.2817754611715471
367.0,0.36699453983524605
368.0,0.39598836561567463
369.0,0.36471025476186664
370.0,0.27827860732118925
371.0,0.15014421799879893
372.0,3.449905407654722e-13
373.0,0.1492425043215556
374.0,0.27494610097853783
375.0,0.3581783841522554
376.0,0.3865602706678012
377.0,0.3561044793523946
378.0,0.27177131137649374
379.0,0.14666496676072582
380.0,4.5286947084473765e-14
381.0,0.14584692464478433
382.0,0.26874804093634025
383.0,0.3501787483784993
384.0,0.3780071226668235
385.0,0.34829901189113716
386.0,0.2658704956834066
387.0,0.14351072127775055
388.0,7.264443902656812e-14
389.0,0.14277007297454536
390.0,0.2631332582318534
391.0,0.3429339354030313
392.0,0.3702632555872446
393.0,0.34123419680078504
394.0,0.26053126308610497
395.0,0.1406575883590147
396.0,3.214714849610063e-13
397.0,0.13998884566878925
398.0,0.258059774052989
399.0,0.33639001095984716
400.0,0.36327126400267706
401.0,0.33485788215478063
402.0,0.25571436356336985
403.0,0.13808468026173087
404.0,1.3879303895297778e-13
405.0,0.13748304633579952
406.0,0.25349089373906425
407.0,0.330499832727362
408.0,0.3569809753189646
409.0,0.3291244910078796
410.0,0.2513854990450603
411.0,0.13577374669606865
412.0,1.90403128671522e-13
413.0,0.1352350337469543
414.0,0.2493945703945
415.0,0.32522223695240654
416.0,0.35134858852650536
417.0,0.3239942429923255
418.0,0.24751474057742637
419.0,0.1337088662347468
420.0,1.464944173255473e-13
421.0,0.13322942646008212
422.0,0.24574287091104455
423.0,0.3205213558575553
424.0,0.3463359513256467
425.0,0.31943250088989583
426.0,0.24407603900352023
427.0,0.13187618721366945
428.0,2.9004030009236137e-13
429.0,0.13145285478652888
430.0,0.24251152754725339
431.0,0.31636604439765786
432.0,0.3419099530622833
433.0,0.31540922189276027
434.0,0.24104681406392467
435.0,0.1302637101676354
436.0,4.974769892836126e-13
437.0,0.12989375255474211
438.0,0.23967956151821526
439.0,0.3127293991529612
440.0,0.33804201531913736
441.0,0.31189849725225494
442.0,0.23840760975596112
443.0,0.12886110539419657
444.0,2.1395959434955774e-13
445.0,0.1285421826088123
446.0,0.23722896768272422
447.0,0.3095883554747774
448.0,0.33470766555242104
449.0,0.3088781671364084
450.0,0.23614180615621283
451.0,0.1276595604985296
452.0,1.3959417989676086e-12
453.0,0.1273896911629409
454.0,0.2351444515295803
455.0,0.3069233516908845
456.0,0.3318861819757814
457.0,0.30632950012274696
458.0,0.2342353798059015
459.0,0.12665165374326948
460.0,4.643936263842434e-13
461.0,0.12642918705151418
462.0,0.23341321138038199
463.0,0.304718051367681
464.0,0.32956030020636745
465.0,0.30423692878456127
466.0,0.23267670631229304
467.0,0.12583124986062882
468.0,4.831716445283802e-13
469.0,0.12565484271539676
470.0,0.23202476012279802
471.0,0.3029591164019029
