Frequency (Hz),Magnitude (db)
230.0,-57.14259268686649
231.0,-54.89885313316347
232.0,-54.28937636488854
233.0,-55.05464279926362
234.0,-57.45418793773204
235.0,-62.863405643330175
236.0,-289.1933848701339
237.0,-63.01417519554945
238.0,-57.75574162951395
239.0,-55.507009814299686
240.0,-54.89260050140824
241.0,-55.65299283112487
242.0,-58.04772106437335
243.0,-63.452177858766596
244.0,-291.7420227586279
245.0,-63.59358891672378
246.0,-58.330555521131316
247.0,-56.07727537523719
248.0,-55.4583681827405
249.0,-56.214312064567864
250.0,-58.60464028960993
251.0,-64.004744549882
252.0,-291.8470741699815
253.0,-64.13758922658394
254.0,-58.87034017716304
255.0,-56.61288823646079
256.0,-55.98985226223702
257.0,-56.74170955106874
258.0,-59.12799256839981
259.0,-64.52409222307574
260.0,-291.4889711966636
261.0,-64.64904645959837
262.0,-59.37791010479618
263.0,-57.11660851805654
264.0,-56.48975986601572
265.0,-57.23784077083756
266.0,-59.62038303978335
267.0,-65.01277693922388
268.0,-290.922810708771
269.0,-65.13042215065789
270.0,-59.85568131544974
271.0,-57.59080781952591
272.0,-56.960419258859616
273.0,-57.70499169804464
274.0,-60.08405639950328
275.0,-65.47300309714706
276.0,-291.2926977134315
277.0,-65.58384293174143
278.0,-60.30574291518746
279.0,-58.037538590314924
280.0,-57.40384707727776
281.0,-58.14514397527294
282.0,-60.52096009141805
283.0,-65.90668471413309
284.0,-291.0651880180222
285.0,-66.01115819563246
286.0,-60.72991305667249
287.0,-58.45858843080396
288.0,-57.821801037946734
289.0,-58.5600260853565
290.0,-60.93279399634171
291.0,-66.31549368338892
292.0,-291.775322044606
293.0,-66.41398563649824
294.0,-61.129783190559436
295.0,-58.85552309830775
296.0,-58.21582174018465
297.0,-58.95115399071525
298.0,-61.321049946999125
299.0,-66.70089820175859
300.0,-292.57600074227247
301.0,-66.79374760940732
302.0,-61.50675344128092
303.0,-59.22972093088765
304.0,-58.58726616855087
305.0,-59.319863744154176
306.0,-61.68704347551092
307.0,-67.06419368128202
308.0,-289.9123649220983
309.0,-67.1517004479293
310.0,-61.862061164715676
311.0,-59.582400668745386
312.0,-58.93733480060783
313.0,-59.6673379049586
314.0,-62.03193955879216
315.0,-67.40652784426993
316.0,-287.2485557208223
317.0,-67.48895831689845
318.0,-62.19680420760608
319.0,-59.914644137849315
320.0,-59.26709373177678
321.0,-59.99462712139202
322.0,-62.356773674682714
323.0,-67.72892126830224
324.0,-287.74630396101935
325.0,-67.8065127789589
326.0,-62.51196000574805
327.0,-60.22741489323416
328.0,-59.57749287675027
329.0,-60.302667902615156
330.0,-62.662469156253586
331.0,-68.03228433478714
332.0,-289.24758644214626
333.0,-68.10524896518
334.0,-62.80840138193842
335.0,-60.521573654119706
336.0,-59.86938105150567
337.0,-60.59229735745497
338.0,-62.94985159691541
339.0,-68.31743130909848
340.0,-290.04584298361755
341.0,-68.38595903083777
342.0,-63.08690970156735
343.0,-60.797891167872976
344.0,-60.14351855342136
345.0,-60.86426549767769
346.0,-63.21966088375636
347.0,-68.58509211130948
348.0,-285.1556287476951
349.0,-68.64935342127946
350.0,-63.348185895814744
351.0,-61.05705899632794
352.0,-60.40058771673407
353.0,-61.11924556858998
354.0,-63.47256130912253
355.0,-68.83592221361853
356.0,-289.9850131287019
357.0,-68.89607035742519
358.0,-63.59285974901566
359.0,-61.29969860958671
360.0,-60.64120181734416
361.0,-61.35784276970483
362.0,-63.70915011129811
363.0,-69.07051100636235
364.0,-290.4287763332124
365.0,-69.1266838630083
366.0,-63.82149776214597
367.0,-61.52636909027901
368.0,-60.865912621722266
369.0,-61.58060165142495
370.0,-63.92996472289538
371.0,-69.28938890053347
372.0,-290.24517654750304
373.0,-69.34171058739982
374.0,-64.034609840846
375.0,-61.737573689225
376.0,-61.07521681321994
377.0,-61.78801241525828
378.0,-64.13548894751065
379.0,-69.49303338414713
380.0,-292.43485060274486
381.0,-69.54161562829574
382.0,-64.23265500502485
383.0,-61.933765424814766
384.0,-61.26956148342803
385.0,-61.980516299426036
386.0,-64.3261582420099
387.0,-69.68187420335937
388.0,-292.2104454358856
389.0,-69.72681751708842
390.0,-64.41604627939671
391.0,-62.11535188059348
392.0,-61.44934883904625
393.0,-62.15851019678108
394.0,-64.50236424731116
395.0,-69.85629780797302
396.0,-290.39840522206777
397.0,-69.89769249889481
398.0,-64.58515489339905
399.0,-62.28269932670585
400.0,-61.6149402462417
401.0,-62.322350623817826
402.0,-64.66445868350758
403.0,-70.0166511739168
404.0,-291.69066507133795
405.0,-70.05457821458032
406.0,-64.7403138950399
407.0,-62.43613626681017
408.0,-61.766659711965815
409.0,-62.4723571376046
410.0,-64.81275670370907
411.0,-70.16324509538163
412.0,-291.30567995445125
413.0,-70.19777687238181
414.0,-64.88182126399073
415.0,-62.57595649384343
416.0,-61.90479688345154
417.0,-62.60881527997539
418.0,-64.94753978389684
419.0,-70.2963570214345
420.0,-291.63212226031953
421.0,-70.32755798107699
422.0,-65.00994259417124
423.0,-62.70242172295358
424.0,-62.02960963252881
425.0,-62.731979114030295
426.0,-65.06905821256207
427.0,-70.41623349930434
428.0,-290.6074955949126
429.0,-70.44416070309526
430.0,-65.12491340331988
431.0,-62.81576385809054
432.0,-62.14132627966727
433.0,-62.842073406686055
434.0,-65.17753323212747
435.0,-70.52309227553073
436.0,-289.3123579951074
437.0,-70.54779587717871
438.0,-65.22694111712961
