Frequency (Hz),Magnitude (db)
0.0,-320.58480796525606
1.0,-321.9334781360749
2.0,-318.22926572034936
3.0,-318.6651917722094
4.0,-317.1779862204339
5.0,-39.206458448123996
6.0,-321.425632217281
7.0,-317.19708951432784
8.0,-321.3625038245244
9.0,-313.71359813495474
10.0,-33.5561778287195
11.0,-315.96832613282675
12.0,-317.77854663714436
13.0,-315.82341311027585
14.0,-313.7293600976312
15.0,-30.671030072307257
16.0,-310.54830750839596
17.0,-314.68204175530525
18.0,-319.18669624309916
19.0,-312.38957878882263
20.0,-29.1091457925603
21.0,-314.3547536791438
22.0,-316.8011058757578
23.0,-321.9947829653302
24.0,-316.31918389075884
25.0,-28.4672731706643
26.0,-311.71959375689687
27.0,-313.79263396103613
28.0,-313.2822423676185
29.0,-310.29093055716265
30.0,-28.644548978190755
31.0,-313.5159704984739
32.0,-315.9208488609756
33.0,-313.5051943854165
34.0,-311.22919788155207
35.0,-29.73363725370642
36.0,-310.180281828641
37.0,-312.1247868854238
38.0,-315.55573739168426
39.0,-316.98133508787987
40.0,-32.12905965800616
41.0,-321.65673105172453
42.0,-318.65174303305525
43.0,-313.94945674520807
44.0,-313.1079817699897
45.0,-37.262814195532684
46.0,-321.10667728813473
47.0,-316.20049032440585
48.0,-315.47366720907166
49.0,-314.66757519556216
50.0,-312.58085306176133
51.0,-319.42610694162465
52.0,-319.98428730468015
53.0,-317.8219777085952
54.0,-318.6929976708849
55.0,-36.099084599861236
56.0,-318.27157823220114
57.0,-318.57991998022527
58.0,-318.9606223897639
59.0,-323.1104946048165
60.0,-29.76707341644623
61.0,-321.8320661099554
62.0,-315.21910498324024
63.0,-319.78861438177415
64.0,-324.55956735670134
65.0,-26.099734522232893
66.0,-311.0176241532165
67.0,-311.1803878347414
68.0,-312.9331520457169
69.0,-316.7023747149701
70.0,-23.615124653727626
71.0,-314.00913427283575
72.0,-312.42449152522295
73.0,-307.90042150231045
74.0,-305.1630879033435
75.0,-21.847408789835818
76.0,-310.5402936358783
77.0,-313.8042538093394
78.0,-318.5034243610522
79.0,-314.627073446185
80.0,-20.589771147114647
81.0,-310.09282802861554
82.0,-308.2267547323555
83.0,-310.9947357594968
84.0,-311.8015038127545
85.0,-19.733954500123115
86.0,-310.681856729798
87.0,-311.27350828076214
88.0,-311.665319056774
89.0,-318.3917719243486
90.0,-19.218545955825043
91.0,-303.07154545235267
92.0,-304.2192226966052
93.0,-301.8479585971252
94.0,-300.59245171354377
95.0,-19.00829267491916
96.0,-307.80733794548047
97.0,-301.9365073438357
98.0,-297.6346647686012
99.0,-291.2366281672533
100.0,0.0
101.0,-291.1675434227793
102.0,-297.37922194613236
103.0,-301.0686326533699
104.0,-305.49053880750483
105.0,-19.442677668783787
106.0,-301.8791465477944
107.0,-305.63424026740444
108.0,-304.7468422273005
109.0,-303.85185199036357
110.0,-20.0878598314469
111.0,-315.41728686264577
112.0,-318.5168654637076
113.0,-318.4825132607929
114.0,-313.30339702000424
115.0,-21.039289130374932
116.0,-305.8714694146547
117.0,-308.2513339217089
118.0,-311.5761136920301
119.0,-308.71548768484286
120.0,-22.33277466149268
121.0,-316.15262574427896
122.0,-319.9592876361653
123.0,-318.864978614667
124.0,-317.56937091212484
125.0,-24.030298178337148
126.0,-311.2082924640912
127.0,-312.18236548767925
128.0,-311.34172922515586
129.0,-310.08583280961216
130.0,-26.240702946514038
131.0,-317.9715774266681
132.0,-318.5101511752824
133.0,-314.95457767133956
134.0,-310.2461698680492
135.0,-29.17141288338947
136.0,-304.47423484570214
137.0,-311.5456463029208
138.0,-311.8767077421736
139.0,-313.5194222222448
140.0,-33.28889859755992
141.0,-314.7393088259728
142.0,-313.0085255640821
143.0,-313.8353548416832
144.0,-316.66938745534
145.0,-40.0757723237458
146.0,-315.2125905661521
147.0,-314.9246858628247
148.0,-318.45935062773026
149.0,-312.275073130271
150.0,-312.0314264043101
151.0,-318.4610260372852
152.0,-316.19800683288054
153.0,-314.45940650044497
154.0,-313.49370860766544
155.0,-42.166257759512405
156.0,-313.169356704336
157.0,-317.3347939368585
158.0,-314.2297575414151
159.0,-313.47332447357877
160.0,-37.50596590385763
161.0,-308.95478243803495
162.0,-310.67686951759777
163.0,-312.84812389892227
164.0,-315.60594923473263
165.0,-35.5918793625425
166.0,-312.8511090081215
167.0,-311.20712748897034
168.0,-320.68233529492556
169.0,-321.6887836414734
170.0,-34.99295721523369
171.0,-313.0884012281087
172.0,-312.93602585568584
173.0,-312.0527948593534
174.0,-307.93131652542434
175.0,-35.315726787108446
176.0,-312.1853255862827
177.0,-312.4833177684247
178.0,-319.5368752987156
179.0,-319.2278119383444
180.0,-36.46868149845214
181.0,-319.9022403424235
182.0,-316.07888193686864
183.0,-320.4538274726258
184.0,-320.2984948763832
185.0,-38.55397046540532
186.0,-321.9582580683722
187.0,-317.93511503409326
188.0,-318.06861295765566
189.0,-319.3407971802356
190.0,-41.9762840835341
191.0,-312.2617644845476
192.0,-313.87415945028914
193.0,-313.2756685553919
194.0,-324.6234825214219
195.0,-48.179112786288385
196.0,-315.4596914313107
197.0,-315.2429760812057
198.0,-318.39082121193235
199.0,-312.499997098101
200.0,-323.4150074322821
201.0,-316.51393639318565
202.0,-318.1348443299012
203.0,-315.8981067366898
204.0,-317.11088208212357
205.0,-49.33798312928259
206.0,-312.8872649729665
207.0,-314.02750828927685
208.0,-315.2950597093644
209.0,-313.90643449773194
210.0,-44.298561516618435
211.0,-317.82214601393537
212.0,-318.0091743080428
213.0,-316.52149591121076
214.0,-311.6802329786464
215.0,-42.04886263381323
216.0,-307.5319482746232
217.0,-308.5875008820385
218.0,-311.17695513871706
219.0,-309.4964522564329
220.0,-41.15034561911965
221.0,-321.9766724559617
222.0,-315.96907092837364
223.0,-316.74946064188543
224.0,-309.2165732629141
225.0,-41.20371512240762
226.0,-318.198698356954
227.0,-317.4871394777012
228.0,-313.38042307766904
229.0,-315.5694406384445
230.0,-42.11286697546341
231.0,-322.3295865865365
232.0,-317.16998801545554
233.0,-314.23859941457073
234.0,-312.9863442289718
235.0,-43.976266261586076
236.0,-312.6874536931951
237.0,-318.08029846534373
238.0,-317.7805698699633
239.0,-318.44001772573887
240.0,-47.19561299117836
241.0,-317.3745982914214
242.0,-315.922455019928
243.0,-322.4439827059092
244.0,-316.2840719765793
245.0,-53.2119423071131
246.0,-316.4657591581358
247.0,-318.2527645859319
248.0,-314.9112558726558
249.0,-315.6404514403494
250.0,-313.65896605955805
251.0,-314.97339001396136
252.0,-322.01800510170307
253.0,-318.825220602584
254.0,-314.8311280416864
255.0,-54.039401385457076
256.0,-322.34453801498483
257.0,-318.1438701585086
258.0,-314.4340619909509
259.0,-316.07789879268637
260.0,-48.85192360523274
261.0,-320.49272041913497
262.0,-316.66595014095145
263.0,-317.76230712913696
264.0,-310.9770803603489
265.0,-46.46423092435672
266.0,-307.28486714511286
267.0,-313.2401141107331
268.0,-309.89347250218077
269.0,-314.7515937656808
270.0,-45.436734040673855
271.0,-320.56343877364804
272.0,-316.6943963908026
273.0,-309.5309053530481
274.0,-310.5880303451084
275.0,-45.36923397094946
276.0,-314.127049937482
277.0,-312.7761326520127
278.0,-315.0389336568574
279.0,-315.804665797246
280.0,-46.164843166171025
281.0,-312.523617195737
282.0,-313.85900518310314
283.0,-310.14723939767487
284.0,-305.5954669845329
285.0,-47.9213439091798
286.0,-309.67741544992714
287.0,-312.0404817316126
288.0,-312.2086547499507
289.0,-321.64587126260557
290.0,-51.039838096354934
291.0,-315.2089089489554
292.0,-321.2830522079821
293.0,-316.1501200426783
294.0,-323.34972463841314
295.0,-56.96083450072814
296.0,-314.60923462120036
297.0,-315.9372217204844
298.0,-312.87177358829723
299.0,-314.1620100351733
300.0,-320.1303494838978
301.0,-319.53656177286837
302.0,-321.94466256224564
303.0,-317.3363573372503
304.0,-320.7461742866916
305.0,-57.61237804635627
306.0,-315.9648419623421
307.0,-315.6134934915553
308.0,-322.38162952091864
309.0,-318.7111531103562
310.0,-52.34353696584175
311.0,-318.2710271438045
312.0,-321.70291175121076
313.0,-321.51286731997004
314.0,-311.1880067785777
315.0,-49.878425883502764
316.0,-306.0413593515792
317.0,-307.85959437902073
318.0,-308.24971944415074
319.0,-304.9555095304555
320.0,-48.7771605561711
321.0,-317.31015172592583
322.0,-320.28310520361543
323.0,-315.53227509371555
324.0,-314.5144720516975
325.0,-48.63927660590241
326.0,-324.8120889731995
327.0,-321.0034608157975
328.0,-315.70806412016174
329.0,-312.9936883354558
330.0,-49.36764696371255
331.0,-315.99486722868926
332.0,-315.9164270652612
333.0,-315.02255968891313
334.0,-323.08296125575083
335.0,-51.059837135476336
336.0,-311.20855887652164
337.0,-319.2412090129136
338.0,-313.65586869796294
339.0,-313.59515054286845
340.0,-54.11675230072458
341.0,-325.7260908889464
342.0,-323.05070544646804
343.0,-318.83337008205893
344.0,-315.9426246978609
345.0,-59.97872226785809
346.0,-314.9411048677104
347.0,-320.92632072822266
348.0,-318.3729244939003
349.0,-315.4968071740783
350.0,-314.9163898187336
351.0,-316.2671314952329
352.0,-316.5812006980766
353.0,-319.27917075532434
354.0,-316.33653300784897
355.0,-60.51923190277053
356.0,-318.3766262563639
357.0,-318.412639222178
358.0,-315.0785625726564
359.0,-314.7932627739805
360.0,-55.19809752981683
361.0,-312.99782077714787
362.0,-316.21364658512306
363.0,-312.6782086799335
364.0,-311.8056809248426
365.0,-52.68267128748403
366.0,-326.09690453240296
367.0,-316.58667089976547
368.0,-314.03492434714724
369.0,-308.9587013372629
370.0,-51.53295357366268
371.0,-306.61560202464636
372.0,-311.8277439941253
373.0,-313.0799735034042
374.0,-313.4235226497521
375.0,-51.34837371177216
376.0,-315.51194629376937
377.0,-315.31320326236886
378.0,-313.83984571909696
379.0,-311.60519359690096
380.0,-52.031706506125055
381.0,-319.377857955114
382.0,-316.61695661325115
383.0,-318.11060521066344
384.0,-314.86958709855736
385.0,-53.68042672316437
386.0,-318.2902362628134
387.0,-320.0514427398713
388.0,-320.88042815449126
389.0,-316.4825254869323
390.0,-56.695355495317315
391.0,-318.14716164420764
392.0,-322.51525722875164
393.0,-318.20639884079486
394.0,-316.6510058526346
395.0,-62.51674465918245
396.0,-315.96203899973773
397.0,-315.6754285132298
398.0,-320.1521879889814
399.0,-318.6563761821564
400.0,-319.04125098976755
401.0,-314.5600117585011
402.0,-320.7199555856006
403.0,-318.41759272040446
404.0,-318.9565473279014
405.0,-62.980024710256714
406.0,-314.85416829851755
407.0,-318.7074380204182
408.0,-319.006598767292
409.0,-325.00657305154476
410.0,-57.622111335413024
411.0,-321.70262615405017
412.0,-317.4119442299329
413.0,-320.4415204539058
414.0,-311.627624441759
415.0,-55.07105040756475
416.0,-312.195383913354
417.0,-315.9704092644666
418.0,-316.6286438524718
419.0,-313.2423761954363
420.0,-53.886787570863135
421.0,-307.10171222016106
422.0,-311.73288015454665
423.0,-312.8057998116989
424.0,-306.61213909558563
425.0,-53.66870093036618
426.0,-313.8926426611204
427.0,-317.18228687371743
428.0,-316.0127478804969
429.0,-317.59677955523733
430.0,-54.3195173213423
431.0,-311.65543745466925
432.0,-311.28850563076685
433.0,-311.23012785213655
434.0,-311.2015701092121
435.0,-55.93666653210931
