Frequency (Hz),Magnitude
0.0,0.38537123529578443
1.0,0.42252538713762017
2.0,0.5071150207848123
3.0,0.5954277530286369
4.0,0.6585071995328593
5.0,0.6814647919696109
6.0,0.6596339915060306
7.0,0.5974641812729388
8.0,0.5097532882056577
9.0,0.42564904678662663
10.0,0.389397003889909
11.0,0.4282363516985325
12.0,0.5150995210827344
13.0,0.6058948746294844
14.0,0.6712517830490738
15.0,0.6958746969684586
16.0,0.674772008148723
17.0,0.6122570717569706
18.0,0.5233423935336288
19.0,0.4379967613949148
20.0,0.401978454624193
21.0,0.4435005037212115
22.0,0.5347156363457919
23.0,0.6301936286863694
24.0,0.6994921458518361
25.0,0.7265403564775271
26.0,0.7058709087079741
27.0,0.6417228030298399
28.0,0.5496545098606754
29.0,0.46119369418271144
30.0,0.42479453359533614
31.0,0.4703834639106987
32.0,0.5686469483619772
33.0,0.6716806821354436
34.0,0.7471682192892047
35.0,0.7777846874148517
36.0,0.7573624046370655
37.0,0.6901078723782669
38.0,0.5925286360424127
39.0,0.49867982437738934
40.0,0.4613098307265683
41.0,0.5130652649637374
42.0,0.622264916291697
43.0,0.7370269249208458
44.0,0.822066675929824
45.0,0.8581135356251283
46.0,0.8379369617976148
47.0,0.7657194704537822
48.0,0.6594633466482029
49.0,0.5571713678725791
50.0,0.5182977762222569
51.0,0.5797409580495652
52.0,0.7061338119199553
53.0,0.8393976860131981
54.0,0.9396154928468504
55.0,0.9844555948688474
56.0,0.964977538034778
57.0,0.885265620176451
58.0,0.7656363862916347
59.0,0.6503843333265218
60.0,0.6097813918364551
61.0,0.6876165185577345
62.0,0.8426794575552249
63.0,1.0070183415427543
64.0,1.133227378670042
65.0,1.1938671575982112
66.0,1.1769634056907208
67.0,1.0861674865906157
68.0,0.9454854042406526
69.0,0.8099919115884484
70.0,0.7689971893181645
71.0,0.878544853883793
72.0,1.0875545722892173
73.0,1.311197050704193
74.0,1.488864605131722
75.0,1.5835249205151698
76.0,1.576845229671123
77.0,1.470666984467587
78.0,1.2953258722461285
79.0,1.127490515192147
80.0,1.0967253630243257
81.0,1.2856879302064925
82.0,1.6246463414927679
83.0,1.995838945086665
84.0,2.311274275958845
85.0,2.511376921980146
86.0,2.5596475146835265
87.0,2.4485563030191724
88.0,2.2211128651469902
89.0,2.0186803289335957
90.0,2.1091427954105297
91.0,2.6794251917015055
92.0,3.634483967771307
93.0,4.799896315765684
94.0,6.0457266265886265
95.0,7.275404562766224
96.0,8.407192150999936
97.0,9.365262422748547
98.0,10.068948317432847
99.0,131.0028843591268
100.0,239.18522681379753
101.0,130.8167479479842
102.0,9.91067260604269
103.0,9.143967330071646
104.0,8.14311537986085
105.0,6.991244555455967
106.0,5.764313739493485
107.0,4.541080992954301
108.0,3.411099370564655
109.0,2.491370524313834
110.0,1.936758254365072
111.0,1.8297327438677278
112.0,1.9948678227970311
113.0,2.183219111583847
114.0,2.266181291977751
115.0,2.207498016433316
116.0,2.0168959768804595
117.0,1.7289526829393336
118.0,1.3966858441889227
119.0,1.0951696585256243
120.0,0.9225176224297316
121.0,0.9362624371097714
122.0,1.0657928175537248
123.0,1.2011305195488113
124.0,1.2786436313352825
125.0,1.274773570350517
126.0,1.1898435598285988
127.0,1.040203248883275
128.0,0.8561979268580716
129.0,0.6852555764145075
130.0,0.5921838128466249
131.0,0.6156978793300072
132.0,0.7120230134750742
133.0,0.8118078485235825
134.0,0.8732640532139048
135.0,0.879291514987878
136.0,0.8284572616732663
137.0,0.7307327393213872
138.0,0.6067465058667662
139.0,0.4904352881837208
140.0,0.42927138976297113
141.0,0.45183358591528966
142.0,0.5268620898073989
143.0,0.6044828874814602
144.0,0.6539980860079356
145.0,0.662176528796215
146.0,0.6272330091813462
147.0,0.556084129261956
148.0,0.464093523599545
149.0,0.3773439958113082
150.0,0.33284869804208006
151.0,0.3529854643107787
152.0,0.41372163465864414
153.0,0.476562961197131
154.0,0.5175008796977905
155.0,0.5258511997083744
156.0,0.4998339795856502
157.0,0.44462662233642397
158.0,0.37232906855679615
159.0,0.3039280377188644
160.0,0.2694963240912809
161.0,0.2872659231032225
162.0,0.33788665216343383
163.0,0.39028531803268035
164.0,0.4249051348904548
165.0,0.4328509561747801
166.0,0.4124478281414547
167.0,0.36777053586323877
168.0,0.30871578491422674
169.0,0.2527194041099111
170.0,0.22494353555296676
171.0,0.24067278135475192
172.0,0.2838201345229439
173.0,0.3285057126524283
174.0,0.3583322970707513
175.0,0.36572182505588846
176.0,0.3491267561046438
177.0,0.31186998191793514
178.0,0.2622712006491819
179.0,0.21516484376418002
180.0,0.19207522425631893
181.0,0.2060962941289122
182.0,0.24353303217824604
183.0,0.28232353284499034
184.0,0.3084175370323952
185.0,0.3152415390204346
186.0,0.30137263405795434
187.0,0.2695933861410655
188.0,0.22704564079853984
189.0,0.18658598936349505
190.0,0.16694945846540182
191.0,0.17954625683956574
192.0,0.21250117170961696
193.0,0.24666330345951046
194.0,0.26978602900235754
195.0,0.276083422318202
196.0,0.2642464949204631
197.0,0.23665391360318858
198.0,0.19953892687586025
199.0,0.16421083534939676
200.0,0.14720808546958253
201.0,0.15861246370758256
202.0,0.18797330174359506
203.0,0.21842225687197311
204.0,0.23913580758458267
205.0,0.24495921936501658
206.0,0.23468491562780025
207.0,0.21038026053119954
208.0,0.177559652031852
209.0,0.14629424540491553
210.0,0.13135540919383074
211.0,0.1417546871459077
212.0,0.1681819730175727
213.0,0.19559889431841007
214.0,0.21432862012017126
215.0,0.21973141469128224
216.0,0.21068904618347725
217.0,0.18902301021801124
218.0,0.15966729931205523
219.0,0.13168398432450298
220.0,0.11839798310736141
221.0,0.12794374516990248
222.0,0.15194117856700345
223.0,0.17684568986527122
224.0,0.19392036410172062
225.0,0.19895193970136876
226.0,0.19090063306441507
227.0,0.17138984943508012
228.0,0.144877091604087
229.0,0.11958950933980653
230.0,0.10765087451077444
231.0,0.11646657590939723
232.0,0.1384263532752175
233.0,0.1612232210059087
234.0,0.17690169170081255
235.0,0.18160609097583144
236.0,0.17436551252307567
237.0,0.1566411134535978
238.0,0.1324937638448136
239.0,0.10945101223563176
240.0,0.09862708460527521
241.0,0.10681410320342108
242.0,0.1270471132804158
243.0,0.14805732731449595
244.0,0.1625466953823424
245.0,0.16696254606305272
246.0,0.16039453985804394
247.0,0.1441690920529255
248.0,0.12201304365095783
249.0,0.10086143804371649
250.0,0.09097128045543977
251.0,0.09861359957060581
252.0,0.11737014244622954
253.0,0.1368522432986505
254.0,0.15032057474011834
255.0,0.1544815334136878
256.0,0.1484781577760564
257.0,0.13352364384999643
258.0,0.11306072890660737
259.0,0.09351807184450503
260.0,0.08441843198526625
261.0,0.09158623743406781
262.0,0.10907060868516408
263.0,0.12723570252498875
264.0,0.13982111804130232
265.0,0.14375646631474043
266.0,0.13823194355069854
267.0,0.12436465192108752
268.0,0.10535363757072803
269.0,0.08719140181164381
270.0,0.0787670868193764
271.0,0.08551953418629753
272.0,0.10190052221911369
273.0,0.11892309125904098
274.0,0.1307403957448646
275.0,0.13447564226297418
276.0,0.12936078941784315
277.0,0.11643067367593811
278.0,0.09867379524838613
279.0,0.08170447737942425
280.0,0.07386158263722728
281.0,0.0802489382067105
282.0,0.0956675299913037
283.0,0.11169337052340544
284.0,0.12283897480959949
285.0,0.12639640619093817
286.0,0.12163468838102212
287.0,0.10951770385564033
288.0,0.0928509121065115
289.0,0.07691886058757616
290.0,0.06957989896401072
291.0,0.0756452085990169
292.0,0.09022034580724812
293.0,0.1053724998709797
294.0,0.1159281333754355
295.0,0.11932729658120196
296.0,0.11487197056083806
297.0,0.10346444510946942
298.0,0.08775020649990817
299.0,0.07272484213459887
300.0,0.06582517086487427
301.0,0.07160557181170688
302.0,0.08543851834866542
303.0,0.09982177600626609
304.0,0.10985732800414473
305.0,0.11311544360935288
306.0,0.10892745148417612
307.0,0.09814187761569151
308.0,0.08326376815837389
309.0,0.069034487763673
310.0,0.06251964121940229
311.0,0.06804740215198594
312.0,0.08122510512332354
313.0,0.09492947032109439
314.0,0.1045051930786078
315.0,0.10763750562960667
316.0,0.10368389568062444
317.0,0.09344573560354737
318.0,0.07930431920527421
319.0,0.06577660628609769
320.0,0.05960027370438238
321.0,0.0649036264252317
322.0,0.07750133589135452
323.0,0.09060472890773105
324.0,0.09977296667464358
325.0,0.10279304040801777
326.0,0.09904576530069001
327.0,0.08929099067354254
328.0,0.07580063329065719
329.0,0.06289304909276872
330.0,0.05701551960933318
331.0,0.06211932979435602
332.0,0.07420266492809441
333.0,0.08677305446862316
334.0,0.09557961553411291
335.0,0.09849958379951725
336.0,0.09493457355236298
337.0,0.08560774658556196
338.0,0.07269412271861479
339.0,0.06033594925864434
340.0,0.05472290090133816
341.0,0.05964921353393033
342.0,0.07127580999091913
343.0,0.08337291370712369
344.0,0.09185817054069809
345.0,0.09468894650269416
346.0,0.09128538453769149
347.0,0.0823381436841999
348.0,0.06993626218380887
349.0,0.05806563477063937
350.0,0.05268718022202974
351.0,0.05745566675137017
352.0,0.06867650357274466
353.0,0.08035315822273895
354.0,0.0885529382384875
355.0,0.0913043934454433
356.0,0.08804414479699267
357.0,0.07943399668354599
358.0,0.06748662094820589
359.0,0.05604903276060754
360.0,0.05087895927338914
361.0,0.0555072871541543
362.0,0.06636776587480313
363.0,0.07767104199217623
364.0,0.08561735553926043
365.0,0.08829847189190392
366.0,0.08516562685303891
367.0,0.07685497268658086
368.0,0.06531134376302698
369.0,0.054258436355381884
370.0,0.04927359416700382
371.0,0.053777734716870265
372.0,0.06431856510558893
373.0,0.0752906822264159
374.0,0.08301232291491561
375.0,0.08563132271503449
376.0,0.08261182900938517
377.0,0.07456717239431074
378.0,0.06338196702102784
379.0,0.052670542790755635
380.0,0.04785034831736495
381.0,0.05224483526563411
382.0,0.06250276891028685
383.0,0.07318185384650953
384.0,0.08070489801294754
385.0,0.08326935591630541
386.0,0.08035071948509345
387.0,0.07254201587066694
388.0,0.06167448842363688
389.0,0.051265696890483034
390.0,0.04659172545997677
391.0,0.05088987390314559
392.0,0.060898317225276756
393.0,0.07131903793997423
394.0,0.07866726389270222
395.0,0.08118420397518529
396.0,0.07835524340872665
397.0,0.070755361032057
398.0,0.06016863053009204
399.0,0.050027291796594674
400.0,0.045482940819063365
401.0,0.04969703426521021
402.0,0.05948656542157068
403.0,0.0696806657242743
404.0,0.07687590885116692
405.0,0.07935188943820043
406.0,0.0766025327017128
407.0,0.0691868019217516
408.0,0.058847254231257584
409.0,0.048941291432046945
410.0,0.04451149938308825
411.0,0.048652951017058466
412.0,0.05825175982919921
413.0,0.06824851463763497
414.0,0.07531097103671451
415.0,0.07775215951134647
416.0,0.07507327425231468
417.0,0.0678191073681214
418.0,0.05769588939863533
419.0,0.04799584820897753
420.0,0.043666858115781575
421.0,0.047746351231679814
422.0,0.057180617282292644
423.0,0.06700722407576454
424.0,0.07395571277764977
425.0,0.07636795222619608
426.0,0.07375120291069605
427.0,0.06663777045054885
428.0,0.056702358103542246
429.0,0.04718099606943321
430.0,0.04294015465393288
431.0,0.046967766285283395
432.0,0.05626198729136104
433.0,0.0659439062585228
434.0,0.0727960981448237
435.0,0.07518496741310536
436.0,0.07262269400748735
437.0,0.06563064638898539
438.0,0.0558564717847941
439.0,0.046488403772474145
440.0,0.04232398927017906
441.0,0.046309300344258876
442.0,0.05548658060866554
443.0,0.06504783360956476
444.0,0.07182045362090148
445.0,0.07419132214270587
446.0,0.07167643615623269
447.0,0.06478766184027195
448.0,0.055149788190935495
449.0,0.0459111769482466
450.0,0.0418122500281154
451.0,0.04576444482607477
452.0,0.05484675179888792
453.0,0.06431018844824897
454.0,0.07101919653662822
455.0,0.07337727510035684
456.0,0.07090316965803467
457.0,0.06410058261074117
458.0,0.05457541727912568
459.0,0.04544370015060564
460.0,0.04139997343706371
461.0,0.04532793072614194
462.0,0.05433632636439863
463.0,0.06372386415830839
464.0,0.07038461953913512
465.0,0.07273500806169785
466.0,0.0702954792970307
467.0,0.06356282986074895
468.0,0.054127867824112295
469.0,0.04508151221700829
470.0,0.041083234735746134
471.0,0.04499561263209729
472.0,0.05395046522948643
473.0,0.06328330956189669
474.0,0.06991072219353622
475.0,0.0722584554236805
476.0,0.06984763302063778
477.0,0.06316933727379126
478.0,0.05380292844703965
479.0,0.04482120986676286
480.0,0.04085906337687708
481.0,0.044764379755166187
482.0,0.05368556112374782
483.0,0.0629844102936702
484.0,0.06959308297239909
485.0,0.07194317504350568
486.0,0.06955546007625825
487.0,0.06291644353436746
488.0,0.053597578395282404
489.0,0.04466037574021838
490.0,0.04072538038062133
491.0,0.044632090505695166
492.0,0.053539162861627305
493.0,0.06282440255251531
494.0,0.0694287666975069
495.0,0.0717862553684412
496.0,0.06941626393286812
497.0,0.0628018159790729
498.0,0.053509924628518946
