Frequency (Hz),Magnitude (db)
0.0,-317.50910907386384
1.0,-71.2693866158028
2.0,-65.68461947634621
3.0,-62.90977243133736
4.0,-61.504703808371694
5.0,-61.068708170038036
6.0,-61.50443236329737
7.0,-62.90922953862261
8.0,-65.68380513092632
9.0,-71.26830081001435
10.0,-309.81043544056433
11.0,-71.26775785624206
12.0,-65.68271921826354
13.0,-62.90760065689507
14.0,-61.50226049722403
15.0,-61.06599329925088
16.0,-61.50144590741515
17.0,-62.905971469636846
18.0,-65.68027541827075
19.0,-71.26449942059473
20.0,-317.45020889730006
21.0,-71.26341300367991
22.0,-65.67810257424559
23.0,-62.902712178091356
24.0,-61.49710013775409
25.0,-61.060561010675045
26.0,-61.495741638717334
27.0,-62.89999516724763
28.0,-65.67402702605987
29.0,-71.25797887984655
30.0,-314.3234369193271
31.0,-71.25634797954109
32.0,-65.67076521009375
33.0,-62.89510240494551
34.0,-61.489217884058164
35.0,-61.052406202294556
36.0,-61.48731419894414
37.0,-62.89129501679127
38.0,-65.66505408304621
39.0,-71.24873305980925
40.0,-317.2847870717921
41.0,-71.24655614169572
42.0,-65.66070022628122
43.0,-62.884764180325035
44.0,-61.47860632118756
45.0,-61.04152120112766
46.0,-61.476155656828624
47.0,-62.87986282845874
48.0,-65.65334814061865
49.0,-71.23675325278448
50.0,-318.1778683744107
51.0,-71.23402826351051
52.0,-65.64789813627348
53.0,-62.87168775749041
54.0,-61.46525544188463
55.0,-61.02789573907793
56.0,-61.46225548311074
57.0,-62.86568781150379
58.0,-65.63889814620637
59.0,-71.22202814403963
60.0,-311.54080564923515
61.0,-71.21875250480636
62.0,-65.63234683660431
63.0,-62.85586076931296
64.0,-61.44915261497843
65.0,-61.01151692052823
66.0,-61.445600517319264
67.0,-62.84875654017775
68.0,-65.62169040834314
69.0,-71.20454377595263
70.0,-314.9459539804343
71.0,-71.20071437434487
72.0,-65.61403156855776
73.0,-62.83726818911853
74.0,-61.430282545342216
75.0,-60.992369181416024
76.0,-61.426174925952026
77.0,-62.82905291104384
78.0,-65.60170855316429
79.0,-71.18428350369433
80.0,-313.4345364941353
81.0,-71.17989668373144
82.0,-65.59293487112824
83.0,-62.8158922827327
84.0,-61.408627225071406
85.0,-60.97043423952624
86.0,-61.403960151917346
87.0,-62.80655809150781
88.0,-65.5789334719515
89.0,-71.16122794182358
90.0,-300.2817036150991
91.0,-71.15627949226335
92.0,-65.5690365249217
93.0,-62.79171255155695
94.0,-61.38416587561152
95.0,-60.94569103569636
96.0,-61.37893485472722
97.0,-62.781250459109714
98.0,-65.55334325959193
99.0,-71.13535490181813
100.0,-306.4714346767726
101.0,-71.12984004231741
102.0,-65.54231348695458
103.0,-62.76470566605751
104.0,-61.356874880369546
105.0,-60.918115665459844
106.0,-61.351074841281054
107.0,-62.75310553126637
108.0,-65.52491314320864
109.0,-71.10663931974592
110.0,-311.2466689912859
111.0,-71.10055268542966
112.0,-65.51273981493289
113.0,-62.7348453897053
114.0,-61.32672770746338
115.0,-60.88768130072793
116.0,-61.32035298640827
117.0,-62.7220958848567
118.0,-65.49361540080783
119.0,-71.07505317381428
120.0,-314.37919119950413
121.0,-71.06838879737607
122.0,-65.48028658206258
123.0,-62.702102492050486
124.0,-61.293694821886184
125.0,-60.854358100951174
126.0,-61.28673914299421
127.0,-62.68819106520028
128.0,-65.4594192690951
129.0,-71.04056539109848
130.0,-311.0214907500122
131.0,-71.03331668278653
132.0,-65.44492178025553
133.0,-62.66644465109514
134.0,-61.257743586650136
135.0,-60.81811311306425
136.0,-61.250200040773706
137.0,-62.65135748367765
138.0,-65.42229084003134
139.0,-71.00314174286461
140.0,-315.4926610576134
141.0,-70.99530146824615
142.0,-65.40661021178992
143.0,-62.62783634377642
144.0,-61.218838152120476
145.0,-60.77891015957089
146.0,-61.21069917317058
147.0,-62.61155830339578
148.0,-65.3821929450509
149.0,-70.96274472774013
150.0,-311.160286726778
151.0,-70.9543049825761
152.0,-65.36531336875129
153.0,-62.58623872397226
154.0,-61.17693933263271
155.0,-60.736709713931596
156.0,-61.1681966713655
157.0,-62.56875331185213
158.0,-65.33908502660017
159.0,-70.91933344161706
160.0,-319.7312354513848
161.0,-70.91028562436732
162.0,-65.32098929883176
163.0,-62.5416094870269
164.0,-61.13200446967272
165.0,-60.69146876226509
166.0,-61.12264916459396
167.0,-62.52289877983496
168.0,-65.29292299547055
169.0,-70.87286343373295
170.0,-305.1965894064181
171.0,-70.8631982149073
172.0,-65.27359245691264
173.0,-62.49390271980821
174.0,-61.0839872804327
175.0,-60.64314065040264
176.0,-61.07400962563303
177.0,-62.473947305389565
178.0,-65.24365907321928
179.0,-70.82328654742176
180.0,-311.78354721581803
181.0,-70.81299383582865
182.0,-65.22307354116857
183.0,-62.44306873513901
184.0,-61.03283769056523
185.0,-60.59167491500481
186.0,-61.02222720029367
187.0,-62.421847641606135
188.0,-65.19124161832333
189.0,-70.77055074459008
190.0,-304.2147710736523
191.0,-70.75961965018934
192.0,-65.16937931218847
193.0,-62.38905388923919
194.0,-60.978501649920574
195.0,-60.5370170975159
196.0,-60.96724701954812
197.0,-62.36654450686587
198.0,-65.1356149345556
199.0,-70.71459991239126
200.0,-314.3646493462561
201.0,-70.70301870519972
202.0,-65.11245239404352
203.0,-62.331800380824305
204.0,-60.920920929631244
205.0,-60.479108539255186
206.0,-60.90900999267829
207.0,-62.307978376183556
208.0,-65.07671906029697
209.0,-70.65537365019496
210.0,-306.99345899737546
211.0,-70.64312971539132
212.0,-65.05223105524355
213.0,-62.27124602999149
214.0,-60.86003289895566
215.0,-60.4178861561782
216.0,-60.84745257985925
217.0,-62.24608525146492
218.0,-65.01448953666012
219.0,-70.5928070357612
220.0,-309.85974584456244
221.0,-70.57988682411975
222.0,-64.98864896803033
223.0,-62.207324035187746
224.0,-60.7957702799103
225.0,-60.35328219117779
226.0,-60.782506542123386
227.0,-62.18079640912443
228.0,-64.94885715269089
229.0,-70.52683036799856
230.0,-309.4775561655211
231.0,-70.51321934139145
232.0,-64.92163494369655
233.0,-62.139962706081384
234.0,-60.72806087757186
235.0,-60.2852239417966
236.0,-60.71409866650257
237.0,-62.11203812263904
238.0,-64.87974766527617
239.0,-70.45736888409986
240.0,-308.79004815784276
241.0,-70.44305145577661
242.0,-64.85111264166686
243.0,-62.06908516983921
244.0,-60.65682728362064
245.0,-60.2136334609434
246.0,-60.6421504638387
247.0,-62.03973135749826
248.0,-64.8070814911951
249.0,-70.38434244873352
250.0,-316.941363169718
251.0,-70.36930191738375
252.0,-64.7770002496892
253.0,-61.99460904820918
254.0,-60.58198655027535
255.0,-60.13842722775698
256.0,-60.56657783656917
257.0,-61.96379143575588
258.0,-64.73077336839826
259.0,-70.30766521211791
260.0,-313.55533370701204
261.0,-70.29188368958793
262.0,-64.6992101318869
263.0,-61.91644610228906
264.0,-60.503449831683525
265.0,-60.059515785469195
266.0,-60.48729071303222
267.0,-61.88412766685527
268.0,-64.65073198339597
269.0,-70.22724523363098
270.0,-311.0433032047714
271.0,-70.21070356517504
272.0,-64.61764844145834
273.0,-61.83450184139845
274.0,-60.421121988994386
275.0,-59.97680334269794
276.0,-60.4041926449369
277.0,-61.80064294114692
278.0,-64.56685956068466
279.0,-70.14298406749111
280.0,-299.6890567616891
281.0,-70.12566174381861
282.0,-64.53221469396783
283.0,-61.74867509222199
284.0,-60.33490115523972
285.0,-59.890187334064706
286.0,-60.31718036361269
287.0,-61.71323328178676
288.0,-64.47905141041159
289.0,-70.05477630564411
290.0,-315.20140007334425
291.0,-70.03665136632357
292.0,-64.44280129670253
293.0,-61.65885752349404
294.0,-60.24467825539275
295.0,-59.79955793544469
296.0,-60.22614329053024
297.0,-61.6217873504403
298.0,-64.38719542882846
299.0,-69.96250907364481
300.0,-309.8272378799406
301.0,-69.94355799972936
302.0,-64.34929302916215
303.0,-61.56493312130256
304.0,-60.150336476314095
305.0,-59.70479752864332
306.0,-60.13096299649441
307.0,-61.52618590095655
308.0,-64.29117154683928
309.0,-69.86606147326944
310.0,-322.1238947478173
311.0,-69.8462590691187
312.0,-64.25156646862808
313.0,-61.46677760881384
314.0,-60.051750680650045
315.0,-59.605780109279614
316.0,-60.03151260357114
317.0,-61.426301175173236
318.0,-64.19085111943075
319.0,-69.76530396587263
320.0,-315.7763344030028
321.0,-69.74462322801722
322.0,-64.14948935429709
323.0,-61.36425780386133
324.0,-59.94878675772263
325.0,-59.50237063099471
326.0,-59.92765612243844
327.0,-61.321996233507285
328.0,-64.08609624927571
329.0,-69.66009768890487
330.0,-321.22579945095015
331.0,-69.6385096606396
332.0,-64.04291988218004
333.0,-61.25723090641862
334.0,-59.8413009035858
335.0,-59.39442427793142
336.0,-59.819247717246846
337.0,-61.21312421194172
338.0,-63.9767590359571
339.0,-69.55029369719848
340.0,-314.88981155917514
341.0,-69.52776730694441
342.0,-63.93170592192209
343.0,-61.14554370713276
344.0,-59.72913882107492
345.0,-59.281785656211824
346.0,-59.70613088842033
347.0,-61.09952749611474
348.0,-63.862680741114055
349.0,-69.43573211915331
350.0,-309.45854985086237
351.0,-69.41223400049005
352.0,-63.81568414535255
353.0,-61.02903170636452
354.0,-59.61213482928888
355.0,-59.16428789373182
356.0,-59.58813756263385
357.0,-60.98103680132497
358.0,-63.743690858456844
359.0,-69.3162412164583
360.0,-306.45993483256484
361.0,-69.2917355074464
362.0,-63.69467905482117
363.0,-60.907518131806896
364.0,-59.490110870299816
365.0,-59.041751635883585
366.0,-59.46508707736093
367.0,-60.85747014580565
368.0,-63.61960607547375
369.0,-69.19163633428063
370.0,-312.88140595964586
371.0,-69.1660844529707
372.0,-63.56850189755317
373.0,-60.780812840641836
374.0,-59.36287539893559
375.0,-58.913983922713115
376.0,-59.336785045308474
377.0,-60.7286317022
378.0,-63.490229111901485
379.0,-69.06171872644211
380.0,-315.6801136278697
381.0,-69.03507911942528
382.0,-63.43694945005349
383.0,-60.648711089863696
384.0,-59.23022213892344
385.0,-58.780776930713444
386.0,-59.20302208163312
387.0,-60.59431051004999
388.0,-63.35534741721332
389.0,-68.92627423773142
390.0,-319.76847087484555
391.0,-68.89850209761826
392.0,-63.29980265353409
