Frequency (Hz),Magnitude (db)
0.0,1.735789439795915e-14
1.0,-3.9223832528825575
2.0,-293.9794000867204
3.0,-13.46469404517358
4.0,-293.9794000867204
5.0,-17.901440431491288
6.0,-293.9794000867204
7.0,-20.823658231529265
8.0,-293.9794000867204
9.0,-23.006090393570865
10.0,-293.9794000867204
11.0,-24.7485223613347
12.0,-293.9794000867204
13.0,-26.198849828510546
14.0,-293.9794000867204
15.0,-27.441007747673947
16.0,-293.9794000867204
17.0,-28.527246425652464
18.0,-293.9794000867204
19.0,-29.49231108155882
20.0,-293.9794000867204
21.0,-30.360481638222993
22.0,-293.9794000867204
23.0,-31.149394743493325
24.0,-293.9794000867204
25.0,-31.87226605484846
26.0,-293.9794000867204
27.0,-32.53925457982397
28.0,-293.9794000867204
29.0,-33.1583382033154
30.0,-293.9794000867204
31.0,-33.73589657883718
32.0,-293.9794000867204
33.0,-34.27711143749687
34.0,-293.9794000867204
35.0,-34.78624891673115
36.0,-293.9794000867204
37.0,-35.26686332205482
38.0,-293.9794000867204
39.0,-35.7219471808147
40.0,-293.9794000867204
41.0,-36.15404372837916
42.0,-293.9794000867204
43.0,-36.565332577124316
44.0,-293.9794000867204
45.0,-36.95769589232079
46.0,-293.9794000867204
47.0,-37.332770166591004
48.0,-293.9794000867204
49.0,-37.69198719749967
50.0,-293.9794000867204
51.0,-38.0366068622967
52.0,-293.9794000867204
53.0,-38.367743584637935
54.0,-293.9794000867204
55.0,-38.686387896337024
56.0,-293.9794000867204
57.0,-38.99342414609487
58.0,-293.9794000867204
59.0,-39.289645153003974
60.0,-293.9794000867204
61.0,-39.575764416315096
62.0,-293.9794000867204
63.0,-39.85242635476737
64.0,-293.9794000867204
65.0,-40.12021494517186
66.0,-293.9794000867204
67.0,-40.37966105146584
68.0,-293.9794000867204
69.0,-40.631248675459204
70.0,-293.9794000867204
71.0,-40.87542031422301
72.0,-293.9794000867204
73.0,-41.11258157308586
74.0,-293.9794000867204
75.0,-41.34310515500702
76.0,-293.9794000867204
77.0,-41.56733432483608
78.0,-293.9794000867204
79.0,-41.78558592927959
80.0,-293.9794000867204
